subject,window,window_index,status,status_name,label_major,t_start_sec,t_end_sec,major_ratio,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV22,TPV9,TPV4,TPV2,TPV0,TPV28,TPV8,TPV19,TPV14,TPV26,TPV11
S14,window2,2,0,baseline,1,120.0,180.0,1.0,0.0,0.0,0,0,0.022916666666666665,0,73,0,1.0,0.8055555555555556,1.0,0.8207465277777778,0.8656447153335467,0.6184611618518829,1.1902507543563843,0.7759249609171444,1,0.7006816401188748,0.8165908084964345,0.8103801444911305,0.6672647127540369,0.8165908084964345,0,1.8173668384552002,1.0,0.6819156368222862,-0.18730686403697594,1,1.0,0,914.0,0.0064953588880598545,0.006996127776801586,0.041205957531929016,0.034209828823804855,0.009065517224371433,0.0031954701989889145,0.02422501891851425,0.020139887928962708,5.9743781089782715,48.2851676940918
S14,window3,3,0,baseline,1,180.0,240.0,1.0,0.0,0.0,0,0,0.022395833333333334,0,75,0,1.0,0.8108108108108109,1.0,0.8000422297297297,0.8175971540985352,0.644232988357544,1.0019984245300293,0.7399687337154768,1,0.7935039805894603,0.5766375256446092,0.8414208923247019,0.843319472826828,0.843319472826828,0,1.472953200340271,1.0,0.6696034705538848,-0.1912992211427369,1,1.0,0,872.0,0.0060456800274550915,0.007364596705883741,0.046515125781297684,0.039150528609752655,0.00988093949854374,0.0030622929334640503,0.025330744683742523,0.020523440092802048,5.8186845779418945,144.5732421875
S14,window4,4,0,baseline,1,240.0,300.0,1.0,0.0,0.0,0,0,0.028385416666666666,0,72,0,1.0,1.0,1.0,0.8329665492957746,0.9903357405686346,0.29500536620616913,0.34457433223724365,0.6331422615945805,1,0.5230340060735917,-0.0868237243653925,0.2877087513476089,-0.4439054368876059,0.5230340060735917,0,0.37469983100891113,0.37469983100891113,0.8596307390696993,0.44663544568478986,1,1.0,0,796.0,0.003716197097674012,0.004346680827438831,0.02601601555943489,0.021669335663318634,0.005794805008918047,0.0017954562790691853,0.018263230100274086,0.015590228140354156,5.725982189178467,213.65371704101562
S14,window5,5,0,baseline,1,300.0,360.0,1.0,0.0,0.0,0,0,0.021354166666666667,0,72,0,1.0,0.9436619718309859,1.0,0.8400088028169014,0.9860645735955318,0.2819978892803192,0.7242037653923035,0.6331422615945805,1,0.809013259770921,0.452333616365353,0.8882620132184429,0.6244913121999097,0.8882620132184429,0,1.349288821220398,1.0,0.773284160811054,-0.19988579273174145,1,1.0,0,826.0,0.004873300902545452,0.006182598415762186,0.03789303079247475,0.0317104309797287,0.008261192589998245,0.002553770784288645,0.022332798689603806,0.018406983464956284,5.79386043548584,47.47489929199219
S14,window6,6,0,baseline,1,360.0,420.0,1.0,0.0,0.0,0,0,0.021875,0,76,0,1.0,0.9733333333333334,1.0,0.7908333333333334,0.9307483914425663,0.3723558187484741,0.49549058079719543,0.7092235539343408,1,0.41186964004665183,0.16388312417901094,0.6371357865371282,0.20681715831678532,0.6371357865371282,0,0.7782918214797974,0.7782918214797974,0.7907286686181234,0.039484231067962616,1,1.0,0,866.0,0.006111416034400463,0.006031049881130457,0.035527750849723816,0.029496699571609497,0.007527641020715237,0.0026512853801250458,0.02400069311261177,0.019450612366199493,6.020721435546875,43.772037506103516
S14,window7,7,0,baseline,1,420.0,480.0,1.0,0.0,0.0,0,0,0.03515625,0,72,0,1.0,1.0,1.0,0.8338468309859155,0.9763060199820547,0.38750582933425903,0.5622036457061768,0.7566440854611777,1,0.1977045371606431,-0.15894140103602789,0.04908334942313816,-0.22627704240217483,0.1977045371606431,0,0.7557128667831421,0.7557128667831421,0.8173205193163022,0.08524009554593626,1,1.0,0,730.0,0.003051378531381488,0.003391663543879986,0.02397911064326763,0.02058744616806507,0.0044981082901358604,0.0014250711537897587,0.014189175330102444,0.011783584952354431,5.5403547286987305,512.4789428710938
S14,window8,8,0,baseline,1,480.0,540.0,1.0,0.0,0.0,0,0,0.021875,0,75,0,1.0,0.8648648648648649,1.0,0.8019425675675675,0.786379882390513,0.6343090832233429,0.7323567867279053,0.5414278269932257,1,0.4070204931895012,0.3486586751490201,0.5547993225478229,0.01213653800465334,0.5547993225478229,0,1.1377912759780884,1.0,0.6818599106630999,-0.18536829913707653,1,1.0,0,902.0,0.005732864141464233,0.006705697625875473,0.0428071990609169,0.03610150143504143,0.008907667361199856,0.002886708825826645,0.02330002188682556,0.02021011896431446,5.747507572174072,349.607421875
S14,window9,9,0,baseline,1,540.0,600.0,1.0,0.0,0.0,0,0,0.022135416666666668,0,75,0,1.0,0.8918918918918919,1.0,0.7977195945945946,0.9562182745079157,0.4607415199279785,0.9897936582565308,0.6373110995310057,1,0.7587238111452732,0.5310986484578493,0.7604618226675308,0.8661869264496512,0.8661869264496512,0,1.6403180360794067,1.0,0.7436222391091315,-0.17819248382345898,1,1.0,0,862.0,0.005821111146360636,0.006503539625555277,0.043247755616903305,0.036744218319654465,0.008567470125854015,0.0025953021831810474,0.022613778710365295,0.01872965320944786,5.910285949707031,59.56182098388672
S14,window10,10,0,baseline,1,600.0,660.0,1.0,0.0,0.0,0,0,0.02109375,0,75,0,1.0,0.9054054054054054,1.0,0.8036317567567568,0.9078165730765457,0.5897850394248962,0.8109385967254639,0.6732673267326733,1,0.7163442335072144,0.573129707133024,0.6276661773209409,0.4520754775159046,0.7163442335072144,0,1.4252487421035767,1.0,0.7345071340851258,-0.15397797525301793,1,1.0,0,885.0,0.005620211362838745,0.006872363854199648,0.04062005877494812,0.03374769166111946,0.009270976297557354,0.002887757495045662,0.023882083594799042,0.020444098860025406,5.796827793121338,140.5281524658203
S14,window11,11,0,baseline,1,660.0,720.0,1.0,0.0,0.0,0,0,0.025520833333333333,0,69,0,1.0,0.9705882352941176,1.0,0.8669577205882353,0.9750987704837797,0.3653089106082916,0.5840706825256348,0.6659718603439291,1,0.7580268218065594,0.3685645892546598,0.6143172067374113,0.8312643562823661,0.8312643562823661,0,0.964317798614502,0.964317798614502,0.7843331454013307,-0.13803940775324897,1,1.0,0,824.0,0.004389586858451366,0.005215353798121214,0.03128797188401222,0.02607261762022972,0.00669591361656785,0.002367619425058365,0.020837053656578064,0.01734030246734619,5.872717380523682,84.90544891357422
S14,window12,12,0,baseline,1,720.0,780.0,1.0,0.0,0.0,0,0,0.020833333333333332,0,72,0,0.9859154929577465,0.9014084507042254,0.9859154929577465,0.8400088028169014,0.7989295548817714,0.8249749839305878,0.9986380338668823,0.7576862949452841,1,0.6630808625171445,0.4770354900165842,0.7667801213923127,0.5113083547245727,0.7667801213923127,0,1.5473610162734985,1.0,0.6974253453377709,-0.12641823149409337,1,1.0,0,841.0,0.004253034014254808,0.004990568850189447,0.0356048047542572,0.03061423823237419,0.0064954557456076145,0.0020711272954940796,0.019417742267251015,0.016586795449256897,5.911847114562988,59.80565643310547
S14,window13,13,0,baseline,1,780.0,840.0,1.0,0.0,0.0,0,0,0.022395833333333334,0,76,0,1.0,0.8133333333333334,1.0,0.7858333333333334,0.7664933839069644,0.8972893953323364,1.0475560426712036,0.6977592496091715,1,0.792364600571098,0.7317711587783308,0.7597285770035755,0.7495773630997999,0.792364600571098,0,1.7878133058547974,1.0,0.6552813485054226,-0.1400543051901748,1,1.0,0,916.0,0.006254575215280056,0.006408186629414558,0.040748339146375656,0.03434015065431595,0.007876033894717693,0.0033013010397553444,0.029164524748921394,0.024895992130041122,6.114264488220215,23.203176498413086
S14,window14,14,0,baseline,1,840.0,900.0,1.0,0.0,0.0,0,0,0.02109375,0,74,0,1.0,0.8493150684931506,1.0,0.8105736301369864,0.9114608530722852,0.5345057249069214,0.7692546248435974,0.6414799374674309,1,0.8540977274257389,0.5037969559705828,0.7515007217302375,0.6358558727203489,0.8540977274257389,0,1.2358137369155884,1.0,0.7131642833189459,-0.18371383495725313,1,1.0,0,932.0,0.006897635757923126,0.006915017496794462,0.04179790988564491,0.03488289192318916,0.00860660895705223,0.003268173662945628,0.028941452503204346,0.02411515638232231,6.094742774963379,73.80779266357422
S14,window15,15,0,baseline,1,900.0,960.0,1.0,0.0,0.0,0,0,0.02109375,0,79,0,1.0,0.8589743589743589,1.0,0.7560096153846154,0.7897859494020057,0.8711601793766022,1.158513069152832,0.8191766545075561,1,0.8333534865785053,0.7359623203350869,0.7901880432816927,0.45918154588330984,0.8333534865785053,0,1.7134432792663574,1.0,0.6805255284103454,-0.12707116011304032,1,1.0,0,890.0,0.004346177447587252,0.0052022202871739864,0.036991458386182785,0.03178923949599266,0.006782693788409233,0.0022981222718954086,0.018395084887742996,0.01518609095364809,5.819568634033203,382.0867004394531
S14,window16,16,0,baseline,1,960.0,1020.0,1.0,0.0,0.0,0,0,0.021875,0,79,0,1.0,0.8717948717948718,1.0,0.7612179487179487,0.7395424919512161,1.0,1.2290796041488647,0.7623762376237624,1,0.7678219336538314,0.4968883657876377,0.7527174991386394,0.4541657868654223,0.7678219336538314,0,1.8995342254638672,1.0,0.6705806963033135,-0.10357591547373435,1,1.0,0,857.0,0.0063301194459199905,0.006735661067068577,0.04257339984178543,0.03583773970603943,0.008543194271624088,0.0030813179910182953,0.02411748096346855,0.019694721326231956,5.982043743133545,37.36257553100586
S14,window17,17,0,baseline,1,1020.0,1080.0,1.0,0.0,0.0,0,0,0.03463541666666667,0,73,0,1.0,0.9861111111111112,1.0,0.8248697916666666,0.9890726656680167,0.26362766325473785,0.4964233338832855,0.6711829077644607,1,-0.20907335919819883,-0.2303119056907576,0.014407482075339498,-0.061358577312818026,0.014407482075339498,0,0.8384047150611877,0.8384047150611877,0.8073257726387306,-0.029396299497165712,1,1.0,0,799.0,0.004080012906342745,0.004393322858959436,0.02802170254290104,0.02362837828695774,0.005812606308609247,0.001783987507224083,0.01734001934528351,0.014130190946161747,5.722029685974121,274.4989013671875
S14,window18,18,0,baseline,1,1080.0,1140.0,1.0,0.0,0.0,0,0,0.02109375,0,74,0,1.0,0.9863013698630136,1.0,0.8086472602739726,0.9485809079962106,0.36078715324401855,0.735474705696106,0.7326732673267327,1,0.5547585764557613,0.20761221447293343,0.7761225722640964,0.48517562203075154,0.7761225722640964,0,1.4479132890701294,1.0,0.7790948203440687,-0.17676757373103857,1,1.0,0,860.0,0.00457305321469903,0.005564284045249224,0.03548542782664299,0.029921146109700203,0.007483457215130329,0.002294170670211315,0.017913661897182465,0.015425998717546463,5.797120571136475,121.13593292236328
S14,window19,19,0,baseline,1,1140.0,1200.0,1.0,0.0,0.0,0,0,0.02265625,0,75,0,1.0,0.8783783783783784,1.0,0.8034206081081081,0.8916334530998514,0.5875586271286011,0.9093306660652161,0.7816571130797291,1,0.736307983050333,0.42543568024387823,0.7207577320565304,0.4600467274114327,0.736307983050333,0,1.3828154802322388,1.0,0.7188413872813068,-0.1666884664293733,1,1.0,0,845.0,0.00615103542804718,0.006545166485011578,0.04044262319803238,0.03389745578169823,0.008419117890298367,0.002851715311408043,0.023873111233115196,0.01965991035103798,5.923831939697266,90.74144744873047
S14,window20,20,1,stress,2,1920.0,1980.0,1.0,0.0,0.0,0,0,0.022395833333333334,0,113,0,1.0,0.7232142857142857,1.0,0.5320870535714286,0.6957389638764414,0.9598108530044556,5.4285125732421875,0.9854090672225118,1,0.8664114874348463,0.8486700604098076,0.9388375293014718,0.658587865565231,0.9388375293014718,1,6.599376201629639,1.0,0.5980074034486468,-0.1691482600654901,1,1.0,0,985.0,0.008528776466846466,0.00782661885023117,0.04753827303647995,0.03971165418624878,0.008801733143627644,0.0044034793972969055,0.03413974866271019,0.027495432645082474,6.325265407562256,22.40001106262207
S14,window21,21,1,stress,2,1980.0,2040.0,1.0,0.0,0.0,0,0,0.022395833333333334,0,106,0,1.0,0.7428571428571429,1.0,0.5619047619047619,0.6964022828443831,0.8525061011314392,5.576970100402832,0.9911412193850964,1,0.8734288951950353,0.8225879620500328,0.9295077280945084,0.5338087284426744,0.9295077280945084,1,6.77541446685791,1.0,0.6060635419961721,-0.18991576114890152,1,1.0,0,988.0,0.008908534422516823,0.007937752641737461,0.04741597920656204,0.03947822377085686,0.009012982249259949,0.004428761079907417,0.032912202179431915,0.02717563509941101,6.302985668182373,78.63470458984375
S14,window22,22,1,stress,2,2040.0,2100.0,1.0,0.0,0.0,0,0,0.022135416666666668,0,111,0,1.0,0.7454545454545455,1.0,0.54375,0.7843460212639523,0.8771184682846069,4.988502025604248,0.9916623241271496,1,0.9151890737762296,0.8933432350487658,0.9443847570487796,0.6912392028526568,0.9443847570487796,1,6.040780067443848,1.0,0.633485624561004,-0.16099751397649653,1,1.0,0,955.0,0.00865794438868761,0.008752789348363876,0.050022635608911514,0.041269849985837936,0.010211154818534851,0.004816532135009766,0.03296593204140663,0.02612083964049816,6.206328868865967,69.83365631103516
S14,window23,23,1,stress,2,2100.0,2160.0,1.0,0.0,0.0,0,0,0.022395833333333334,0,118,0,1.0,0.8205128205128205,1.0,0.5101495726495726,0.759989518430904,0.9396942257881165,4.072516918182373,0.9812402292860865,1,0.9100315314148807,0.7485110972531849,0.9598397481441343,0.7325312582095257,0.9598397481441343,1,4.8200249671936035,1.0,0.6562019837343994,-0.12892521779139865,1,1.0,0,1018.0,0.008495854213833809,0.007728951051831245,0.04677722230553627,0.039048273116350174,0.009122828021645546,0.004105783067643642,0.033189550042152405,0.026587897911667824,6.266341209411621,115.06124877929688
S14,window24,24,1,stress,2,2160.0,2220.0,1.0,0.0,0.0,0,0,0.022395833333333334,0,105,0,1.0,0.6923076923076923,1.0,0.5655048076923077,0.7364350008649728,0.9287408590316772,4.304384231567383,0.9807191245440333,1,0.896521661447426,0.936811637296279,0.9109195341450097,0.7340450587103493,0.936811637296279,1,5.15441370010376,1.0,0.5978535771825688,-0.17601372733352982,1,1.0,0,971.0,0.008695541881024837,0.008223681710660458,0.04695023596286774,0.038726553320884705,0.009915280155837536,0.004283573478460312,0.03279990330338478,0.027064939960837364,6.191895961761475,51.372467041015625
S14,window25,25,1,stress,2,2220.0,2280.0,1.0,0.0,0.0,0,0,0.022916666666666665,0,110,0,0.9908256880733946,0.8256880733944955,0.9908256880733946,0.5478784403669725,0.7588757071766474,0.9577713012695312,3.028794288635254,0.918186555497655,1,0.8104589306470819,0.7162806189257628,0.7447950688845021,0.72053091831329,0.8104589306470819,0,3.8490231037139893,1.0,0.6561030791254713,-0.12496668825542778,1,1.0,0,938.0,0.007001886144280434,0.007394494488835335,0.044113095849752426,0.03671860322356224,0.00974363274872303,0.002993449568748474,0.02473713830113411,0.020147670060396194,6.000189781188965,28.318843841552734
S14,window26,26,1,stress,2,2280.0,2340.0,1.0,0.0,0.0,0,0,0.020833333333333332,0,121,0,1.0,0.875,1.0,0.49583333333333335,0.8947585027000617,1.0,1.415137767791748,0.924960917144346,1,0.7766208999653597,0.49986245742592583,0.6018984188722948,0.45978262384894186,0.7766208999653597,0,1.7041726112365723,1.0,0.7184275508100185,-0.06381037432498449,1,1.0,0,948.0,0.006949234753847122,0.006814118009060621,0.04249070584774017,0.035676587373018265,0.008145401254296303,0.003558877855539322,0.028548115864396095,0.023503515869379044,6.180489540100098,44.4974250793457
S14,window27,27,1,stress,2,2340.0,2400.0,1.0,0.0,0.0,0,0,0.023697916666666666,0,123,0,1.0,0.9836065573770492,1.0,0.4887295081967213,0.9660763048373658,0.992804765701294,0.730847954750061,0.8509640437727983,1,0.37746707239323674,0.4478511439919653,0.39341977005254714,-0.04638216230392278,0.4478511439919653,0,1.0052404403686523,1.0,0.7832655144020294,-0.015197765152220377,1,1.0,0,920.0,0.007314604241400957,0.007682206109166145,0.04542166367173195,0.037739455699920654,0.00961822085082531,0.003805791959166527,0.03004356659948826,0.025290492922067642,6.060633182525635,46.584197998046875
S14,window28,28,1,stress,2,2400.0,2460.0,1.0,0.0,0.0,0,0,0.021354166666666667,0,119,0,1.0,0.9745762711864406,1.0,0.504634533898305,0.9686598473067095,0.9939655959606171,0.9246116876602173,0.8822303282959875,1,0.6342070884868055,0.27780865623066875,0.7393944805640148,0.6107778689749859,0.7393944805640148,0,1.2865300178527832,1.0,0.780428462666589,-0.016970757827236227,1,1.0,0,919.0,0.00688814464956522,0.00748071912676096,0.04566439613699913,0.038183677941560745,0.009416776709258556,0.0034005846828222275,0.03125391900539398,0.026748955249786377,6.053724765777588,62.17280960083008
S14,window29,29,1,stress,2,2460.0,2520.0,1.0,0.0,0.0,0,0,0.021354166666666667,0,111,0,1.0,0.9818181818181818,1.0,0.5367897727272727,0.9695189414652585,0.976545512676239,0.791006326675415,0.8832725377800938,1,0.47390376111843135,0.38633025587748115,0.4020951571731606,0.402295226206507,0.47390376111843135,0,0.9665165543556213,0.9665165543556213,0.7869312997312883,0.014545013725207667,1,1.0,0,912.0,0.0060413675382733345,0.0067153205163776875,0.042608022689819336,0.035892702639102936,0.0083922715857625,0.0032837623730301857,0.029321474954485893,0.025202494114637375,6.0707902908325195,41.01641082763672
S14,window30,30,2,meditation,4,4980.0,5040.0,1.0,0.0,0.0,0,0,0.022916666666666665,0,78,0,1.0,0.935064935064935,1.0,0.773336038961039,0.9698994668957556,0.4385156035423279,0.22194990515708923,0.3986451276706618,1,0.049004236530489416,0.3217417994856533,0.08431860160134251,-0.17239752720498663,0.3217417994856533,0,0.2298722118139267,0.2298722118139267,0.8420085929133081,0.6027510363150748,1,1.0,0,898.0,0.0061440132558345795,0.006685557775199413,0.038480229675769806,0.03179467096924782,0.008612528443336487,0.0030720187351107597,0.024193625897169113,0.020057566463947296,6.003493309020996,25.83980941772461
S14,window31,31,2,meditation,4,5040.0,5100.0,1.0,0.0,0.0,0,0,0.022916666666666665,0,78,0,1.0,0.987012987012987,1.0,0.768060064935065,0.981741274919261,0.36716553568840027,0.07080258429050446,0.29338196977592496,1,0.07131438067493698,-0.09849906216367196,0.33607232239623164,0.3615337125851721,0.3615337125851721,0,0.08185563236474991,0.08185563236474991,0.881142014044498,0.7514749663910616,1,1.0,0,885.0,0.005204223096370697,0.005903916899114847,0.035735998302698135,0.029832081869244576,0.007320182863622904,0.0030096489936113358,0.022685805335640907,0.018694764003157616,6.000158786773682,155.55551147460938
S14,window32,32,2,meditation,4,5100.0,5160.0,1.0,0.0,0.0,0,0,0.02421875,0,77,0,1.0,0.9736842105263158,1.0,0.7791940789473685,0.9872535938634708,0.35809215903282166,0.216112419962883,0.5388223032829599,1,-0.505505055146965,-0.18072782774348864,-0.08027733577303393,-0.17750597955714734,-0.08027733577303393,0,0.23472203314304352,0.23472203314304352,0.8621775590552633,0.5937196682389243,1,1.0,0,901.0,0.004898552782833576,0.0052965846844017506,0.03171338886022568,0.026416804641485214,0.0066323052160441875,0.0026228195056319237,0.02113404870033264,0.017272965982556343,5.995198726654053,159.7929229736328
S14,window33,33,2,meditation,4,5160.0,5220.0,1.0,0.0,0.0,0,0,0.030729166666666665,0,77,0,1.0,0.9868421052631579,1.0,0.7831003289473685,0.9897666629281039,0.31422263383865356,0.21964725852012634,0.48306409588327254,1,,-0.24978014607676258,-0.09171291927589185,-0.09044900558736937,-0.09044900558736937,0,0.12075503170490265,0.12075503170490265,0.8795913378132041,0.701294924065734,1,1.0,0,829.0,0.005346028134226799,0.005375510081648827,0.03152693808078766,0.02615142986178398,0.006740978453308344,0.0026329299435019493,0.02062632516026497,0.01731153577566147,5.908552646636963,238.86082458496094
S14,window34,34,2,meditation,4,5220.0,5280.0,1.0,0.0,0.0,0,0,0.028385416666666666,0,79,0,1.0,0.9743589743589743,1.0,0.7624198717948718,0.9614911386156615,0.4389260411262512,0.131746307015419,0.34288692027097445,1,0.1157120075002254,0.0021269042919592495,-0.024067790574277007,-0.053146687485525985,0.1157120075002254,0,0.10575692355632782,0.10575692355632782,0.8676152389726552,0.7366550636868425,1,1.0,0,852.0,0.005129791330546141,0.0054079764522612095,0.032926637679338455,0.027518659830093384,0.006645565386861563,0.0026419339701533318,0.021409958600997925,0.017624258995056152,5.9683051109313965,255.7294158935547
S14,window35,35,2,meditation,4,5280.0,5340.0,1.0,0.0,0.0,0,0,0.022395833333333334,0,77,0,1.0,0.9342105263157895,1.0,0.7843338815789473,0.9848613504180492,0.35414671897888184,0.10951997339725494,0.29546638874413755,1,0.5140246893565849,0.06929768360726972,0.4567865033549519,0.3338783954481997,0.5140246893565849,0,0.12319076061248779,0.12319076061248779,0.8568235395904817,0.6918244146314818,1,1.0,0,859.0,0.005360649432986975,0.0060116080567240715,0.03539910539984703,0.029387496411800385,0.007567973807454109,0.0030255895107984543,0.022269392386078835,0.018777506425976753,5.957366466522217,51.2391471862793
S15,window1,1,0,baseline,1,120.0,180.0,1.0,0.0,0.0,0,0,0.021614583333333333,0,78,0,0.948051948051948,0.5844155844155844,0.948051948051948,0.7727272727272727,0.6443609766739722,0.9999999403953552,1.4727795124053955,0.6909848879624805,1,0.8567544041907745,0.7527867966661718,0.7848220815732436,0.8936962611330912,0.8936962611330912,0,2.0041983127593994,1.0,0.5166849163788151,-0.22397470579760315,1,1.0,0,934.0,0.00488666445016861,0.007239271886646748,0.046780698001384735,0.039541423320770264,0.011243927292525768,0.0015156040899455547,0.01358657144010067,0.011170895770192146,5.4786057472229,139.2569122314453
S15,window2,2,0,baseline,1,180.0,240.0,1.0,0.0,0.0,0,0,0.021354166666666667,0,72,0,0.9436619718309859,0.676056338028169,0.9436619718309859,0.8378080985915493,0.8297474560719793,1.0,0.6466044187545776,0.5544554455445545,1,0.6542356397481432,0.8450318191176891,0.7719400321870418,0.7854514183521962,0.8450318191176891,0,1.062668800354004,1.0,0.6080791663990586,-0.1510138402073573,1,1.0,0,907.0,0.004520481452345848,0.005691285710781813,0.03997068107128143,0.03427939489483833,0.008573411963880062,0.0013917125761508942,0.011518189683556557,0.009605987928807735,5.618514537811279,59.908653259277344
S15,window3,3,0,baseline,1,240.0,300.0,1.0,0.0,0.0,0,0,0.02265625,0,75,0,0.9864864864864865,0.7567567567567568,0.9864864864864865,0.793285472972973,0.7795667263768018,0.9999999403953552,0.5959464311599731,0.5377800937988536,1,0.6566386813713615,0.7815558026432884,0.7344330608854794,0.4773807109304978,0.7815558026432884,0,1.2797324657440186,1.0,0.6338700179130405,-0.13078400898263642,1,1.0,0,906.0,0.003657297929748893,0.006142819300293922,0.03915511816740036,0.03301229700446129,0.00965791568160057,0.0012008212506771088,0.00895506702363491,0.007597059942781925,5.423630237579346,133.452392578125
S15,window4,4,0,baseline,1,300.0,360.0,1.0,0.0,0.0,0,0,0.021614583333333333,0,80,0,0.9873417721518988,0.810126582278481,0.9873417721518988,0.743868670886076,0.933921625170216,1.0,0.6516598463058472,0.5403856175091193,1,0.8026869495941591,0.5122415027448799,0.7454369827580704,0.778741555955688,0.8026869495941591,0,1.3606512546539307,1.0,0.701695474892837,-0.07601326459352187,1,1.0,0,864.0,0.0034029451198875904,0.006878956221044064,0.0473393015563488,0.04046034440398216,0.01101620215922594,0.001259602140635252,0.008801944553852081,0.007372878957539797,5.303557872772217,61.73162841796875
S15,window5,5,0,baseline,1,360.0,420.0,1.0,0.0,0.0,0,0,0.021354166666666667,0,87,0,1.0,0.7790697674418605,1.0,0.6867732558139535,0.9663082966278377,1.0,0.6671508550643921,0.5695674830640959,1,0.7850230264452233,0.5958434431593287,0.7736254905087627,0.9308509376780428,0.9308509376780428,1,1.0023102760314941,1.0,0.7015203959650956,-0.07470199561048241,1,1.0,0,920.0,0.0037050796672701836,0.006052223965525627,0.040770724415779114,0.03471849858760834,0.009058083407580853,0.0017853095196187496,0.01287104096263647,0.010412424802780151,5.509993076324463,211.24900817871094
S15,window6,6,0,baseline,1,420.0,480.0,1.0,0.0,0.0,0,0,0.021354166666666667,0,76,0,0.9866666666666667,0.68,0.9866666666666667,0.785625,0.8462413766823648,1.0,0.9123280048370361,0.6039603960396039,1,0.7280695610864457,0.8444127664852272,0.5800044836326582,0.7032124859415549,0.8444127664852272,0,1.4803528785705566,1.0,0.6232057463380428,-0.13710632249607546,1,1.0,0,931.0,0.0037892665714025497,0.006593636237084866,0.04241796210408211,0.03582432493567467,0.010164864361286163,0.001684539020061493,0.011397996917366982,0.009360981173813343,5.426802635192871,75.23804473876953
S15,window7,7,0,baseline,1,480.0,540.0,1.0,0.0,0.0,0,0,0.021875,0,83,0,1.0,0.8170731707317073,1.0,0.7164634146341463,0.9472977119356377,1.0,0.81214439868927,0.6498176133402814,1,0.8486936649810108,0.6711485725076416,0.7163638112417802,0.8885110290844911,0.8885110290844911,0,1.2179734706878662,1.0,0.7110185818733742,-0.0680536207965784,1,1.0,0,956.0,0.00585924182087183,0.007375598885118961,0.048304639756679535,0.04092904180288315,0.010744803585112095,0.002204024698585272,0.017884429544210434,0.015334331430494785,5.755663871765137,45.61774444580078
S15,window8,8,0,baseline,1,540.0,600.0,1.0,0.0,0.0,0,0,0.021875,0,87,0,0.9883720930232558,0.5465116279069767,0.9883720930232558,0.6696947674418605,0.6406898373312024,0.8223779201507568,2.531039237976074,0.8843147472642001,1,0.7608496219603107,0.8231560987971714,0.7685072758943874,0.7468612755622961,0.8231560987971714,0,3.2867519855499268,1.0,0.5084860209668026,-0.27260515365276605,1,1.0,0,968.0,0.008231842890381813,0.007675096858292818,0.04658030718564987,0.03890521079301834,0.009452547878026962,0.003697238862514496,0.031235821545124054,0.025528768077492714,6.197997570037842,9.253012657165527
S15,window9,9,0,baseline,1,600.0,660.0,1.0,0.0,0.0,0,0,0.021875,0,79,0,0.9871794871794872,0.6666666666666666,0.9871794871794872,0.7612179487179487,0.761399681466651,0.948516845703125,0.9132108688354492,0.7378843147472642,1,0.7558810617775374,0.8647513637559365,0.6831281267398803,0.36949872282685825,0.8647513637559365,0,1.3750466108322144,1.0,0.5925224685425595,-0.17508497077165863,1,1.0,0,880.0,0.0047275349497795105,0.006178725510835648,0.04357510060071945,0.037396375089883804,0.008849537000060081,0.001962895505130291,0.016934368759393692,0.014008416794240475,5.6521196365356445,87.06106567382812
S15,window10,10,0,baseline,1,660.0,720.0,1.0,0.0,0.0,0,0,0.02265625,0,85,0,0.9880952380952381,0.7976190476190477,0.9880952380952381,0.7020089285714286,0.9227544510405633,1.0,0.5189645886421204,0.45961438249088066,1,0.648670998063693,0.8572690627769598,0.7069700545604509,0.6010941239756731,0.8572690627769598,0,0.6816501617431641,0.6816501617431641,0.7253279858045194,0.2359432129217387,1,1.0,0,917.0,0.0035084709525108337,0.005922819022089243,0.03766002506017685,0.031737204641103745,0.008968009613454342,0.001635789405554533,0.012286472134292126,0.010260985232889652,5.5116777420043945,58.9031982421875
S15,window11,11,0,baseline,1,720.0,780.0,1.0,0.0,0.0,0,0,0.02109375,0,79,0,1.0,0.8205128205128205,1.0,0.766426282051282,0.6686438418483418,0.798509955406189,0.2889977693557739,0.4085461177696717,1,0.251866654342657,0.12069529518227778,0.1566476608961042,-0.14369644540390125,0.251866654342657,0,0.1933596283197403,0.1933596283197403,0.7094623179276567,0.6195826671477385,1,1.0,0,930.0,0.006468980107456446,0.007297931704670191,0.043065544217824936,0.03576761111617088,0.009064040146768093,0.0036151674576103687,0.025756075978279114,0.021330535411834717,6.090898513793945,34.985904693603516
