subject,window,window_index,status,status_name,label_major,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV22,TPV9,TPV4,TPV2,TPV0,TPV28,TPV8,TPV19,TPV14,TPV26,TPV11
subject_09,window13,13,1,stress,1,Task1,720.0,780.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.023958333333333335,0,93,0,1.0,0.6195652173913043,1.0,0.6370584239130435,0.6370010816573001,0.9698605537414551,2.899113416671753,0.9228764981761334,1,0.8619428817592557,0.8600430251100221,0.8646490789366528,0.7868734270455124,0.8646490789366528,0,3.5667920112609863,1.0,0.5389264114537119,-0.21241502593291983,1,1.0,0,963.0,0.008306310512125492,0.007649174425750971,0.04757316783070564,0.03992399200797081,0.00901745818555355,0.0038494719192385674,0.033585935831069946,0.02756381407380104,6.245055198669434,29.16390037536621
subject_09,window14,14,0,normal,0,Rest2,780.0,840.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.021875,0,78,0,1.0,0.8181818181818182,1.0,0.7672483766233766,0.8201913764912032,1.0,1.0495535135269165,0.7556018759770714,1,0.8723954605064269,0.7731387088381657,0.7146757378795902,0.7967288164849791,0.8723954605064269,0,1.458836555480957,1.0,0.6733301402200883,-0.0994976104226537,1,1.0,0,972.0,0.006972138769924641,0.007238797377794981,0.04767346754670143,0.04043466970324516,0.009062869474291801,0.0034421621821820736,0.028307560831308365,0.024089980870485306,6.140317440032959,34.08366775512695
subject_09,window15,15,0,normal,0,Rest2,840.0,900.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.025,0,76,0,1.0,1.0,1.0,0.7970833333333334,0.9861119965856746,1.0,0.2814371585845947,0.6711829077644607,1,-0.3147138076772705,-0.04529341097328606,0.026285435035686033,-0.2266664493806223,0.026285435035686033,0,0.5050422549247742,0.5050422549247742,0.845329373483225,0.4914857442216445,1,1.0,0,874.0,0.0061398157849907875,0.006472260225564241,0.03699974715709686,0.03052748739719391,0.008056394755840302,0.0031874170526862144,0.024516090750694275,0.02002524957060814,6.046632766723633,33.309268951416016
subject_09,window16,16,1,stress,1,Task2,900.0,960.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.0234375,0,84,0,0.9879518072289156,0.6746987951807228,0.9879518072289156,0.7102786144578314,0.8099028625406688,1.0,2.049055814743042,0.7524752475247525,1,0.8284925124776826,0.8477295592767851,0.868495335781941,0.487487747063053,0.868495335781941,0,2.3392271995544434,1.0,0.6104407382802729,-0.14752428436483278,1,1.0,0,938.0,0.0076867081224918365,0.007514915429055691,0.04350424185395241,0.03598932549357414,0.008783855475485325,0.004268567077815533,0.03156168758869171,0.025670096278190613,6.226536750793457,20.005111694335938
subject_09,window17,17,1,stress,1,Task2,960.0,1020.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.022395833333333334,0,93,0,1.0,0.5760869565217391,1.0,0.6492866847826086,0.6769543663265558,0.8749329447746277,4.3945159912109375,0.9874934861907243,1,0.8657428203284457,0.8872063702173278,0.9070286042923051,0.6464082210710222,0.9070286042923051,1,5.430030345916748,1.0,0.5335210925066624,-0.23920208526818243,1,1.0,0,1002.0,0.008639149367809296,0.007891922257840633,0.04657495766878128,0.03868303447961807,0.008877022191882133,0.0048187896609306335,0.03475712984800339,0.0283980555832386,6.318665027618408,104.40579223632812
subject_09,window18,18,1,stress,1,Task2,1020.0,1080.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.021875,0,94,0,0.989247311827957,0.5483870967741935,0.989247311827957,0.6411290322580645,0.6376924798589754,0.909181535243988,2.8372693061828613,0.9614382490880667,1,0.819681263264424,0.8844794413473704,0.8413551503133303,0.7719679438617889,0.8844794413473704,0,3.478785276412964,1.0,0.5085120450329614,-0.2509159048264097,1,1.0,0,989.0,0.007731428369879723,0.007817682810127735,0.047492846846580505,0.039675164967775345,0.009295010939240456,0.0043508075177669525,0.029839707538485527,0.023570410907268524,6.227076530456543,28.239856719970703
subject_09,window19,19,1,stress,1,Task2,1080.0,1140.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.022395833333333334,0,91,0,1.0,0.5555555555555556,1.0,0.6618055555555555,0.7365773300314642,0.8139058947563171,3.711674451828003,0.9781136008337676,1,0.7997828436738732,0.8713698435661813,0.8749218497293401,0.7696532200037763,0.8749218497293401,0,4.520282745361328,1.0,0.5431954212316615,-0.24571252713638803,1,1.0,0,979.0,0.008901174180209637,0.008525121957063675,0.04835078865289688,0.039825666695833206,0.009832716546952724,0.004868260584771633,0.033529214560985565,0.026630956679582596,6.279656887054443,25.786298751831055
subject_09,window20,20,1,stress,1,Task2,1140.0,1200.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.021354166666666667,0,89,0,0.9886363636363636,0.6704545454545454,0.9886363636363636,0.6690340909090909,0.7149553353593738,0.8762269020080566,4.915166854858398,0.9916623241271496,1,0.8895196788176843,0.9217066377512128,0.9075957333282308,0.6524254456528505,0.9217066377512128,1,6.20536470413208,1.0,0.5803956915169031,-0.20334080429450596,1,1.0,0,913.0,0.00850064679980278,0.007983547635376453,0.046207357197999954,0.038223810493946075,0.009083500131964684,0.004703883081674576,0.03608652949333191,0.028971605002880096,6.239757537841797,18.999967575073242
subject_09,window21,21,0,normal,0,Rest3,1200.0,1260.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.021614583333333333,0,87,0,1.0,0.686046511627907,1.0,0.6947674418604651,0.7968600724359893,0.9442555904388428,2.169642925262451,0.8421052631578947,1,0.7779603289060278,0.8712990151665231,0.8391902134018415,0.6148159242206915,0.8712990151665231,0,2.5223631858825684,1.0,0.6134766263819597,-0.15890713079291996,1,1.0,0,943.0,0.007387405261397362,0.0076964604668319225,0.047740425914525986,0.040043964982032776,0.009955627843737602,0.00346946157515049,0.02763042412698269,0.022258754819631577,6.050786018371582,31.800586700439453
subject_09,window22,22,0,normal,0,Rest3,1260.0,1320.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.025,0,80,0,1.0,0.9620253164556962,1.0,0.7492088607594937,0.9763639526792358,1.0,0.33693504333496094,0.5622720166753518,1,0.10089192020060476,0.17898154460045737,0.15099631501413305,0.10155630178343804,0.17898154460045737,0,0.6082857847213745,0.6082857847213745,0.8168907339139118,0.3744127983851433,1,1.0,0,885.0,0.0063377926126122475,0.00659635104238987,0.03823282942175865,0.03163647651672363,0.008057751692831516,0.003226064145565033,0.026490041986107826,0.02212364412844181,6.097616672515869,19.382652282714844
subject_09,window23,23,1,stress,1,Task3,1320.0,1380.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.022395833333333334,0,85,0,1.0,0.75,1.0,0.7057291666666666,0.8516953211015047,1.0,2.136120319366455,0.7217300677436165,1,0.8277175711955318,0.8750265786128395,0.8485147427144321,0.8309954864378928,0.8750265786128395,0,2.5584702491760254,1.0,0.6555085963304516,-0.11207616972462375,1,1.0,0,912.0,0.008976975455880165,0.008669433183968067,0.053563911467790604,0.04489447921514511,0.011149819940328598,0.003711211495101452,0.033444568514823914,0.026755139231681824,6.017707347869873,47.29278564453125
subject_09,window24,24,1,stress,1,Task3,1380.0,1440.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.02421875,0,90,0,1.0,0.5617977528089888,1.0,0.6659058988764045,0.776625740215976,0.7686119079589844,3.781801700592041,0.9729025534132361,1,0.9131086415157104,0.914645370735373,0.891312251107998,0.7259481006184699,0.914645370735373,1,4.575833320617676,1.0,0.5577068231883883,-0.2451512621135632,1,1.0,0,941.0,0.008868093602359295,0.00829137209802866,0.0480651818215847,0.039773810654878616,0.009532303549349308,0.004639705643057823,0.034332867711782455,0.027452947571873665,6.254012584686279,22.310958862304688
subject_09,window25,25,1,stress,1,Task3,1440.0,1500.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.023177083333333334,0,84,0,1.0,0.7710843373493976,1.0,0.7174322289156626,0.818654955295811,0.9292655289173126,1.123478889465332,0.7910369984366857,1,0.7431687908096783,0.7491062240666096,0.8335834841511746,0.6832204554331541,0.8335834841511746,0,1.5707439184188843,1.0,0.6540302215285024,-0.13169457774189985,1,1.0,0,960.0,0.007371973711997271,0.007550124078989029,0.045840658247470856,0.03829053416848183,0.009106419049203396,0.0038853175938129425,0.031234661117196083,0.02566223219037056,6.194752216339111,34.319610595703125
subject_09,window26,26,0,normal,0,Rest4,1500.0,1560.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.024739583333333332,0,78,0,1.0,0.935064935064935,1.0,0.7715097402597403,0.9516628467345395,1.0,0.32828009128570557,0.5450755601875977,1,0.23928543988430973,0.44848343419445624,0.08660730256145079,-0.18414081383192427,0.44848343419445624,0,0.2578774690628052,0.2578774690628052,0.8337370811400554,0.7105577231403102,1,1.0,0,916.0,0.005020478740334511,0.005500963423401117,0.03401867672801018,0.028517713770270348,0.006729398388415575,0.0028632692992687225,0.02415020577609539,0.020282696932554245,6.1005120277404785,109.27824401855469
subject_09,window27,27,0,normal,0,Rest4,1560.0,1620.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.024739583333333332,0,78,0,1.0,0.948051948051948,1.0,0.7619724025974026,0.9672327703162773,1.0,0.31907978653907776,0.5242313705054716,1,0.4490682594918457,0.33380465095417694,0.39649313959781374,0.18075481296106272,0.4490682594918457,0,0.2762855887413025,0.2762855887413025,0.841762051441532,0.6999381882533513,1,1.0,0,900.0,0.005945977289229631,0.006270567886531353,0.03687221184372902,0.03060164302587509,0.007630665320903063,0.00321991927921772,0.02568824216723442,0.02098393812775612,6.091376781463623,103.79814147949219
subject_09,window28,28,1,stress,1,Task4,1620.0,1680.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.021614583333333333,0,76,0,1.0,0.8666666666666667,1.0,0.7858333333333334,0.77042940411531,0.9638100266456604,0.38543254137039185,0.5857217300677436,1,0.6019284114010164,0.7696740469447511,0.6751654400641718,0.6695790799873842,0.7696740469447511,0,0.6935989856719971,0.6935989856719971,0.7084355893340599,0.19996087201824553,1,1.0,0,868.0,0.0047781080938875675,0.0075782472267746925,0.048381783068180084,0.040803536772727966,0.011632442474365234,0.0016649772878736258,0.013526413589715958,0.011070773005485535,5.480228900909424,46.10186767578125
subject_09,window29,29,1,stress,1,Task4,1680.0,1740.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.026041666666666668,0,79,0,1.0,0.9743589743589743,1.0,0.7578125,0.9591502299746238,0.3487616181373596,0.2626691460609436,0.5534132360604481,1,-0.0983504808894939,-0.29345795002235214,-0.26308535115316056,-0.21864525384995914,-0.0983504808894939,0,0.24127234518527985,0.24127234518527985,0.853361424217449,0.5780133091504083,1,1.0,0,913.0,0.007046950981020927,0.0063843377865850925,0.036090973764657974,0.02970663458108902,0.007395257707685232,0.0034280410036444664,0.029241664335131645,0.02360622212290764,6.199679374694824,42.811988830566406
subject_09,window30,30,1,stress,1,Task4,1740.0,1800.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.0234375,0,86,0,1.0,0.9176470588235294,1.0,0.700735294117647,0.8931562391667527,0.6661279499530792,0.2552015483379364,0.501823866597186,1,0.03219868303599567,0.01693865776499852,-0.3683127553569906,-0.47432211848416195,0.03219868303599567,0,0.2773503065109253,0.2773503065109253,0.8072706646283451,0.5877648584160915,1,1.0,0,920.0,0.0065718479454517365,0.006857100408524275,0.039271146059036255,0.03241404518485069,0.008112136274576187,0.0037415791302919388,0.031162220984697342,0.025667551904916763,6.166306972503662,50.1131706237793
subject_09,window31,31,1,stress,1,Task4,1800.0,1860.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.022395833333333334,0,81,0,1.0,0.95,1.0,0.7443359375,0.9529726762157186,0.5466441512107849,0.31997084617614746,0.46743095362167797,1,-0.01170603356089886,-0.10263721757206591,-0.2516372429663275,-0.26874481893290997,-0.01170603356089886,0,0.24871812760829926,0.24871812760829926,0.8410199901038856,0.6111860792483266,1,1.0,0,889.0,0.0062792301177978516,0.006134373601526022,0.03612574189901352,0.02999136969447136,0.007375683635473251,0.003274001181125641,0.02788051962852478,0.02273251675069332,6.093020915985107,73.56048583984375
subject_09,window32,32,1,stress,1,Task4,1860.0,1920.0,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.023958333333333335,0,82,0,1.0,0.9506172839506173,1.0,0.7301311728395061,0.9346121568413246,0.5111759901046753,0.15176570415496826,0.3256904637832204,1,-0.22142208975479633,0.3673656781957459,0.16360143191486473,-0.08638536137189126,0.3673656781957459,0,0.15439754724502563,0.15439754724502563,0.8451908059081418,0.6922346746766594,1,1.0,0,833.0,0.00644313357770443,0.006836083251982927,0.038426872342824936,0.031590789556503296,0.008361118845641613,0.0036319568753242493,0.02692035771906376,0.02182701975107193,5.956000804901123,74.77791595458984
subject_09,window33,33,0,normal,0,Rest5,1921.140625,1981.140625,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.022916666666666665,0,77,0,1.0,0.9868421052631579,1.0,0.7750822368421053,0.9501568816988468,0.44706402719020844,0.2904850244522095,0.5502866076081292,1,-0.18885142769249785,-0.4118272253928573,-0.4949859659237785,-0.4495410393654807,-0.18885142769249785,0,0.2672067880630493,0.2672067880630493,0.8530632278086122,0.5781510707381619,1,1.0,0,925.0,0.006023327820003033,0.0057456595823168755,0.03610556572675705,0.0303599052131176,0.006567825563251972,0.0034025488421320915,0.027192963287234306,0.02329906076192856,6.215869426727295,74.54500579833984
subject_09,window34,34,0,normal,0,Rest5,1981.140625,2041.140625,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.023177083333333334,0,77,0,1.0,0.868421052631579,1.0,0.7822779605263158,0.8447847686801513,1.0,0.36656856536865234,0.52892131318395,1,0.4757461994404793,0.5877499269318686,0.016050943870164574,0.025639558781839395,0.5877499269318686,0,0.33773544430732727,0.33773544430732727,0.7670303072259441,0.5839870636521842,1,1.0,0,947.0,0.006347235292196274,0.00652347132563591,0.04371868073940277,0.03719520941376686,0.00798285286873579,0.003239911049604416,0.02862558513879776,0.02424314245581627,6.161203384399414,22.584590911865234
subject_09,window35,35,1,stress,1,Task5,2041.140625,2101.140625,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.022135416666666668,0,79,0,1.0,0.9102564102564102,1.0,0.7640224358974359,0.953263200588666,0.4257468432188034,0.3626345992088318,0.6816050026055237,1,-0.23639871430276316,0.08791664309371486,-0.26990016054505916,-0.33223693056688364,0.08791664309371486,0,0.46551111340522766,0.46551111340522766,0.8035304129386411,0.3523183206235627,1,1.0,0,942.0,0.006275935098528862,0.006602597422897816,0.03818672522902489,0.031584128737449646,0.00803878903388977,0.0033516190014779568,0.027424920350313187,0.02234840579330921,6.14040470123291,50.613468170166016
subject_09,window36,36,0,normal,0,Rest6,2101.140625,2161.140625,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.020833333333333332,0,76,0,1.0,0.9466666666666667,1.0,0.78875,0.9596486912697371,0.43013420701026917,0.10075768828392029,0.38353309015112036,1,0.222356124894563,0.1277175102737633,0.39152368291648215,0.05049254291378865,0.39152368291648215,0,0.1049029603600502,0.1049029603600502,0.8560709780115828,0.7265427642099513,1,1.0,0,927.0,0.0061547416262328625,0.00628801342099905,0.04139508679509163,0.0351070761680603,0.007603144273161888,0.0033444687724113464,0.026638058945536613,0.022474396973848343,6.104440689086914,84.17281341552734
subject_09,window37,37,0,normal,0,Rest6,2161.140625,2221.140625,1.0,2221.140625,301.140625,0.0,0.0,0,0,0.022135416666666668,0,77,0,1.0,0.9210526315789473,1.0,0.7765213815789473,0.9358674817993391,0.5523929595947266,0.3609660565853119,0.5336112558624283,1,0.48389374022307274,0.6770878133485609,-0.5325980722319313,-0.47081672946852027,0.6770878133485609,0,0.33452343940734863,0.33452343940734863,0.8157289532306458,0.513857460414852,1,1.0,0,945.0,0.007138445973396301,0.006738155614584684,0.03925316035747528,0.03251500427722931,0.007908428087830544,0.0036741606891155243,0.02928253822028637,0.024257700890302658,6.218708038330078,30.299137115478516
subject_10,window1,1,0,normal,0,Rest1,0.0,60.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.02265625,0,69,0,0.9264705882352942,0.5147058823529411,0.9264705882352942,0.8630514705882353,0.6592122044821492,0.7123908400535583,1481344.25,0.7045336112558624,1,0.8655141024511167,0.8021525269716016,0.7404035874199824,0.6606050020118723,0.8655141024511167,0,32437696.0,1.0,0.4889401319328801,-0.31739335651313194,1,1.0,0,968.0,0.004098408855497837,0.005844488739967346,0.03829342499375343,0.03244893625378609,0.008442563936114311,0.0019278659019619226,0.014291243627667427,0.012103892862796783,5.692586421966553,77.04180145263672
subject_10,window2,2,0,normal,0,Rest1,60.0,120.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.021614583333333333,0,78,0,0.948051948051948,0.5454545454545454,0.948051948051948,0.7731331168831169,0.7157239680229828,0.7783037722110748,1.8894997835159302,0.9124544033350703,1,0.8929703128321921,0.7954050167105661,0.8966056339264782,0.8120551672388693,0.8966056339264782,0,2.9560546875,1.0,0.5225093981991026,-0.27324631169473235,1,1.0,0,934.0,0.0077415513806045055,0.007866671308875084,0.0441259928047657,0.03625931963324547,0.010156943462789059,0.0032514152117073536,0.02993141859769821,0.024892225861549377,6.061587810516357,25.01470184326172
subject_10,window3,3,0,normal,0,Rest1,120.0,180.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.02265625,0,78,0,0.987012987012987,0.5324675324675324,0.987012987012987,0.7609577922077922,0.6734143476609566,0.938346654176712,1.9184110164642334,0.7826993225638353,1,0.6693696457084999,0.7707845938072349,0.8756255646386759,0.6038866586061271,0.8756255646386759,0,3.2931723594665527,1.0,0.5124139146878973,-0.23991689239772573,1,1.0,0,957.0,0.006103256717324257,0.00762810418382287,0.04916674643754959,0.04153864085674286,0.011250793002545834,0.0019959192723035812,0.01805179752409458,0.01477799192070961,5.733267307281494,54.54703903198242
subject_10,window4,4,1,stress,1,Task1,180.0,240.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.023697916666666666,0,81,0,0.9625,0.475,0.9625,0.7330078125,0.661493053153442,0.8123665153980255,1.8481162786483765,0.8978634705575821,1,0.8579595887291634,0.8767527245842061,0.891941817349845,0.7957789865755297,0.891941817349845,0,2.377854824066162,1.0,0.4809479159460326,-0.2965351078621331,1,1.0,0,989.0,0.006205765530467033,0.007429099176079035,0.044948186725378036,0.03751908987760544,0.010311348363757133,0.0027076080441474915,0.023281360045075417,0.01908889226615429,5.918396472930908,38.99730682373047
subject_10,window5,5,1,stress,1,Task1,240.0,300.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022395833333333334,0,77,0,0.9605263157894737,0.5394736842105263,0.9605263157894737,0.759046052631579,0.7134568114934433,0.8646331429481506,2.3271021842956543,0.9510161542470037,1,0.8885558242024365,0.9127137545014288,0.9294695123331324,0.543786568948789,0.9294695123331324,1,3.2804532051086426,1.0,0.5219317802901383,-0.2515301429685488,1,1.0,0,906.0,0.0072187017649412155,0.0076723648235201836,0.04631734639406204,0.038644980639219284,0.009331182576715946,0.003967732656747103,0.026685431599617004,0.022386962547898293,6.10133171081543,77.4052505493164
subject_10,window6,6,1,stress,1,Task1,300.0,360.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022395833333333334,0,84,0,0.9879518072289156,0.5903614457831325,0.9879518072289156,0.7142319277108434,0.6973651360248263,0.7567005753517151,2.9357664585113525,0.9739447628973423,1,0.8384308210771823,0.9104952869793032,0.8978340426173865,0.4089183247683098,0.9104952869793032,1,3.6255898475646973,1.0,0.542944480566484,-0.2617847769751418,1,1.0,0,939.0,0.0076702251099050045,0.007681671064347029,0.047286275774240494,0.039604607969522476,0.00962315034121275,0.0035521872341632843,0.02859029546380043,0.023169735446572304,6.087759017944336,59.47749328613281
subject_10,window7,7,1,stress,1,Task1,360.0,420.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022135416666666668,0,78,0,0.987012987012987,0.6753246753246753,0.987012987012987,0.7747564935064936,0.8366419804834023,0.6709754467010498,3.323154926300049,0.9656070870244919,1,0.8452522834239257,0.899130554051663,0.9351253336582112,0.9043477675555465,0.9351253336582112,1,4.476496696472168,1.0,0.6185250616774883,-0.22309564320388697,1,1.0,0,962.0,0.007559731137007475,0.007750398945063353,0.04424178600311279,0.03649138659238815,0.00942627526819706,0.0040683439001441,0.027520444244146347,0.02239784225821495,6.1701765060424805,30.667015075683594
subject_10,window8,8,1,stress,1,Task1,420.0,480.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022395833333333334,0,86,0,0.9764705882352941,0.5764705882352941,0.9764705882352941,0.7016544117647059,0.7057927245445237,0.778021901845932,3.013233184814453,0.9635226680562793,1,0.8688554175670369,0.8900458037744375,0.885958528314151,0.8425819715477328,0.8900458037744375,0,3.594235897064209,1.0,0.5376201703045336,-0.2608110492847391,1,1.0,0,1007.0,0.008570648729801178,0.008121058344841003,0.048862479627132416,0.04074142128229141,0.010131205432116985,0.003807464614510536,0.029392393305897713,0.024200161918997765,6.188598155975342,43.28913116455078
subject_10,window9,9,1,stress,1,Task1,480.0,540.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.021354166666666667,0,83,0,1.0,0.573170731707317,1.0,0.7092225609756098,0.7186305106750163,0.9189542233943939,2.7019031047821045,0.9635226680562793,1,0.835781995882505,0.9135296801561397,0.9070886990382812,0.5956485364075662,0.9135296801561397,1,3.3087668418884277,1.0,0.5448574458854317,-0.21865259697045225,1,1.0,0,968.0,0.007003440987318754,0.007707498501986265,0.045974474400281906,0.03826697915792465,0.009747772477567196,0.0035755657590925694,0.026550546288490295,0.02131899818778038,6.089293479919434,56.881385803222656
subject_10,window10,10,1,stress,1,Task1,540.0,600.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022135416666666668,0,84,0,1.0,0.5421686746987951,1.0,0.7200677710843374,0.782148432974872,0.7607754170894623,2.9128222465515137,0.9656070870244919,1,0.8497634679791443,0.9181469763889294,0.8908580265895372,0.7846202123738452,0.9181469763889294,1,3.564274787902832,1.0,0.5515119997719796,-0.25161843507427784,1,1.0,0,925.0,0.006924016401171684,0.00808900035917759,0.0448024608194828,0.036713458597660065,0.010290730744600296,0.0038649197667837143,0.0258148405700922,0.02081092819571495,6.000661849975586,78.10387420654297
subject_10,window11,11,1,stress,1,Task1,600.0,660.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.020833333333333332,0,72,0,0.9859154929577465,0.5352112676056338,0.9859154929577465,0.8202024647887324,0.7897444796618442,0.7696506083011627,2.879807710647583,0.95205836373111,1,0.8510455501920144,0.8801654874934922,0.8733948669096254,0.6518129296216749,0.8801654874934922,0,3.6211676597595215,1.0,0.5481909495323561,-0.25240474913600885,1,1.0,0,939.0,0.006139921024441719,0.006746312137693167,0.043169762939214706,0.0364234521985054,0.00865295808762312,0.003185514360666275,0.025026731193065643,0.0204269140958786,6.024992942810059,79.32982635498047
subject_10,window12,12,1,stress,1,Task1,660.0,720.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022135416666666668,0,79,0,1.0,0.5,1.0,0.7628205128205128,0.7823179804683785,0.7175907492637634,2.964885711669922,0.9202709744658676,1,0.841473652978761,0.8962937032903358,0.8684359717076056,0.6193730671508475,0.8962937032903358,0,3.7141871452331543,1.0,0.5346953941405136,-0.27502281756696445,1,1.0,0,976.0,0.00737728551030159,0.007595248054713011,0.04758751764893532,0.03999226912856102,0.009002456441521645,0.004047065041959286,0.03092733770608902,0.024749483913183212,6.231978893280029,51.125831604003906
subject_10,window13,13,1,stress,1,Task1,720.0,780.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022395833333333334,0,82,0,0.9753086419753086,0.5308641975308642,0.9753086419753086,0.7322530864197531,0.7098903536337708,0.8123753666877747,4.0049285888671875,0.9807191245440333,1,0.8351789954669151,0.9305866860083759,0.868290658666261,0.6536986801342112,0.9305866860083759,1,5.046780586242676,1.0,0.5203745134975387,-0.26511258226529266,1,1.0,0,993.0,0.007740422151982784,0.007698931265622377,0.046559955924749374,0.038861025124788284,0.009846690110862255,0.003519054502248764,0.03042680025100708,0.02526930905878544,6.1044464111328125,54.267539978027344
subject_10,window14,14,0,normal,0,Rest2,780.0,840.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022395833333333334,0,74,0,0.9863013698630136,0.5342465753424658,0.9863013698630136,0.8152825342465754,0.6765388096175627,0.9566555023193359,3.112342357635498,0.839499739447629,1,0.8576707039379649,0.8538121774881899,0.8688583436667477,0.8098970930699565,0.8688583436667477,0,4.556446075439453,1.0,0.5139205469948579,-0.23416717544043286,1,1.0,0,916.0,0.007072335109114647,0.00817921943962574,0.049439869821071625,0.041260648518800735,0.011331691406667233,0.002695084549486637,0.02457861416041851,0.021181220188736916,5.881216526031494,27.135486602783203
subject_10,window15,15,0,normal,0,Rest2,840.0,900.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.021354166666666667,0,75,0,0.9594594594594594,0.4864864864864865,0.9594594594594594,0.8044763513513513,0.6896120751463009,0.9520249366760254,1.3064181804656982,0.7759249609171444,1,0.8207326953441607,0.7399331940764406,0.8350785426490627,0.6866444201065396,0.8350785426490627,0,2.1312780380249023,1.0,0.4933701090303768,-0.25175290920658056,1,1.0,0,952.0,0.005305288825184107,0.006326746195554733,0.04762325435876846,0.04129650816321373,0.008561097085475922,0.002529903780668974,0.02060486003756523,0.017250820994377136,5.933148384094238,62.60765838623047
subject_10,window16,16,1,stress,1,Task2,900.0,960.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.022395833333333334,0,76,0,0.9333333333333333,0.4666666666666667,0.9333333333333333,0.7864583333333334,0.691404590712801,0.7653934955596924,2.37538480758667,0.8332464825429912,1,0.7384084217541709,0.8279517714744701,0.851589249044464,0.7720976263364908,0.851589249044464,0,3.590172052383423,1.0,0.48075471054717367,-0.30913381176521004,1,1.0,0,925.0,0.008014775812625885,0.008003347553312778,0.051036227494478226,0.04303288087248802,0.010526338592171669,0.0031434930860996246,0.02707795612514019,0.022075051441788673,5.975880146026611,61.04433822631836
subject_10,window17,17,1,stress,1,Task2,960.0,1020.0,1.0,2208.59375,288.59375,0.0,0.0,0,0,0.021875,0,76,0,0.96,0.5066666666666667,0.96,0.7935416666666667,0.7515623384742725,0.7951629161834717,2.731689691543579,0.9708181344450234,1,0.8748616788056537,0.9208626755846827,0.8698048059010233,0.5244230449805369,0.9208626755846827,1,3.3573203086853027,1.0,0.5201353682089483,-0.2693186863355639,1,1.0,0,950.0,0.008146940730512142,0.007495992351323366,0.04532957077026367,0.03783357888460159,0.00934465229511261,0.003736630082130432,0.02936558797955513,0.02385593391954899,6.118569374084473,77.379150390625
