subject,window,window_index,status,status_name,label_major,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,bvp_missing_ratio,acc_missing_ratio,missing_flag,flatline_flag,clipping_ratio,clipping_flag,n_peaks,peak_sparse_flag,ibi_pass_ratio,valid_beat_ratio,ibi_plausibility,ibi_mean_sec,median_template_corr,notch_foot_peak_detectability,acc_diff_mean,acc_diff_exceed_ratio,acc_diff_flag,psd_corr_x,psd_corr_y,psd_corr_z,psd_corr_mag,psd_corr_max,psd_corr_flag,motion_score_raw,motion_score,SQI_stress_basic,SQI_stress_morph,hard_reject,motion_threshold_subject_p80,qc_relaxed_pass,TPV0,TPV1,TPV2,TPV3,TPV4,TPV5,TPV6,TPV7,TPV8,TPV9,TPV10,TPV11,TPV12,TPV13,TPV14,TPV15,TPV16,TPV17,TPV18,TPV19,TPV20,TPV21,TPV22,TPV23,TPV24,TPV25,TPV26,TPV27,TPV28,TPV29,TPV30,TPV31
subject_02,window30,30,1,stress,1,Task4,1740.0,1800.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.025,0,41,0,1.0,0.9,1.0,1.46875,0.453098837067097,0.8639359176158905,0.4878866374492645,0.6081292339760291,1,-0.010730899690744472,0.06039328068721365,0.06726521068715909,-0.25155994060860537,0.06726521068715909,0,0.724805474281311,0.724805474281311,0.623449103691998,0.07445321438943586,1,1.0,0,0.35073545575141907,0.45640069246292114,0.41735872626304626,0.5260791182518005,0.066623255610466,0.08400160819292068,0.38573288917541504,0.0003638342022895813,0.03515174984931946,0.05523332208395004,2.433049201965332,5.562449932098389,2.3715176582336426,0.08830660581588745,0.22027824819087982,3.197960615158081,9.17785358428955,2.7572505474090576,0.08867044001817703,0.26633280515670776,3.18469500541687,9.179083824157715,51.0,0.38573288917541504,0.33670246601104736,1060.1595458984375,3.368459701538086,0.776909351348877,0.0757826566696167,0.5575884580612183,0.007056270260363817,0.5862413644790649
subject_02,window31,31,1,stress,1,Task4,1800.0,1860.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.025,0,38,0,1.0,0.8918918918918919,1.0,1.5472972972972974,0.47877549952218373,0.7949327230453491,0.5502472519874573,0.5773840541948931,1,0.21148763270456764,0.5852162387810708,0.42750845192686765,-0.5254872053158675,0.5852162387810708,0,1.0340027809143066,1.0,0.600389406613412,-0.2140053767905492,1,1.0,0,0.24105747044086456,0.2648586630821228,0.2726047933101654,0.27246204018592834,0.03154733031988144,0.02646416425704956,0.1066361665725708,0.0003437921404838562,0.02232825756072998,0.03705991059541702,0.8908357620239258,-0.20681743323802948,1.6068776845932007,0.08054696023464203,0.16997401416301727,3.9105865955352783,15.592775344848633,1.6648333072662354,0.08266231417655945,0.20788128674030304,3.808600425720215,14.978675842285156,55.0,0.1066361665725708,0.08197064697742462,310.1672668457031,3.661104440689087,0.7938919067382812,0.029484158381819725,0.4588039815425873,0.0007003519567660987,0.09325724095106125
subject_02,window32,32,1,stress,1,Task4,1860.0,1920.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.025,0,36,0,1.0,0.9428571428571428,1.0,1.6642857142857144,0.421156314315805,0.8053300380706787,0.667851448059082,0.6065659197498697,1,0.7127914372648405,0.7183718752086827,0.7663971817703256,-0.7542632033646518,0.7663971817703256,0,1.2485063076019287,1.0,0.6034897514375986,-0.21052126904623614,1,1.0,0,0.1976030468940735,0.1707732081413269,0.23289646208286285,0.17411749064922333,0.035293418914079666,0.03396359086036682,0.1353664994239807,0.0016153454780578613,0.0200977623462677,0.036767035722732544,1.4662584066390991,1.524241328239441,1.1135036945343018,0.044335365295410156,0.15103155374526978,3.788038969039917,17.393449783325195,1.1277379989624023,0.046651508659124374,0.18349586427211761,3.3445093631744385,14.311954498291016,41.0,0.1353664994239807,0.13203905522823334,83.79981994628906,3.3075437545776367,1.2148239612579346,0.03570094704627991,0.4934374690055847,0.0011535254307091236,0.0983651876449585
subject_02,window33,33,1,stress,1,Task4,1920.0,1980.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.029166666666666667,0,38,0,1.0,0.8648648648648649,1.0,1.587837837837838,0.40369611318567056,0.9075877070426941,0.30837199091911316,0.4773319437206879,1,0.36640798671091396,0.39337846193772624,0.28730336446816346,-0.1993984326697712,0.39337846193772624,0,0.2025439292192459,0.2025439292192459,0.6468003869797225,0.5847364852973047,1,1.0,0,0.3004254400730133,0.49566930532455444,0.3675944209098816,0.6405715942382812,0.06716896593570709,0.17016033828258514,1.275761365890503,0.0007915571331977844,0.030782826244831085,0.04891576990485191,6.3979902267456055,42.46524429321289,3.016516923904419,0.06293219327926636,0.16184327006340027,4.566479682922363,20.4641170501709,4.292278289794922,0.06372375041246414,0.21328109502792358,4.978680610656738,25.393253326416016,56.0,1.275761365890503,0.18123626708984375,1611.690673828125,2.9377353191375732,0.5363994240760803,0.0935051217675209,0.6836147904396057,0.028954539448022842,1.8741077184677124
subject_02,window34,34,1,stress,1,Task4,1980.0,2040.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.03333333333333333,0,38,0,1.0,0.8918918918918919,1.0,1.5810810810810811,0.3347543493689871,0.7737584710121155,0.6966062784194946,0.6138613861386139,1,0.372476939047898,0.31612619702456235,0.3774469383322786,-0.36158053384978694,0.3774469383322786,0,1.1647825241088867,1.0,0.557183061567453,-0.25530422733715685,1,1.0,0,0.2986817955970764,0.500868558883667,0.36451396346092224,0.5939628481864929,0.06583216041326523,0.11133231967687607,0.5794720649719238,0.0001557469367980957,0.02764706313610077,0.04978033900260925,3.0556588172912598,9.585792541503906,3.005824089050293,0.07553742080926895,0.16759733855724335,4.313344955444336,18.46421241760254,3.585296154022217,0.09081480652093887,0.20737804472446442,4.189220428466797,17.900632858276367,47.0,0.5794720649719238,0.4299898147583008,3720.361083984375,3.0048463344573975,0.4090496301651001,0.08894972503185272,0.661205530166626,0.012394885532557964,0.7862516641616821
subject_02,window35,35,0,normal,0,Rest5,2055.0,2115.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.025,0,27,0,1.0,0.7307692307692307,1.0,2.144230769230769,0.22743445515374466,0.7805058658123016,1.9179463386535645,0.8504429390307452,1,0.8920012728481923,0.9146278101124885,0.9094992384427208,-0.7610536161696285,0.9146278101124885,1,2.5019755363464355,1.0,0.4605380288538158,-0.32878415052771914,1,1.0,0,0.2859707176685333,0.8024680018424988,0.3154631555080414,0.8296111226081848,0.02949243038892746,0.037417393177747726,0.18691253662109375,0.00015745311975479126,0.013430271297693253,0.038634270429611206,2.1145453453063965,5.160394191741943,5.483909606933594,0.026624461635947227,0.12311816960573196,6.167115211486816,37.012779235839844,5.6708221435546875,0.03248694911599159,0.13007616996765137,6.102593421936035,36.468631744384766,44.0,0.18691253662109375,0.0987711250782013,1187.024169921875,3.1532928943634033,0.21641409397125244,0.0362117737531662,0.5999637246131897,0.0014000613009557128,0.09987404942512512
subject_02,window36,36,0,normal,0,Rest5,2115.0,2175.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.03333333333333333,0,31,0,1.0,0.9333333333333333,1.0,1.8583333333333334,0.41050736414270017,0.8496655225753784,1.2119624614715576,0.7837415320479416,1,0.6138810875372063,0.6060560699211905,0.5749304828420672,-0.6146621456701766,0.6138810875372063,0,1.9560550451278687,1.0,0.5964855425761434,-0.20495677832048043,1,1.0,0,0.32372426986694336,0.7203133702278137,0.36428746581077576,0.7927223443984985,0.0405631922185421,0.08573447912931442,0.48418760299682617,8.916854858398438e-05,0.015929654240608215,0.02491213008761406,4.143145561218262,17.080228805541992,4.2680583000183105,0.05428207665681839,0.1093517392873764,3.904158115386963,15.7017183303833,4.691323757171631,0.06229489669203758,0.12711893022060394,3.9021027088165283,15.607813835144043,56.0,0.48418760299682617,0.4232654571533203,5429.41796875,3.019552707672119,0.4198266565799713,0.05595354363322258,0.6773921251296997,0.007350401487201452,0.5037633180618286
subject_02,window37,37,1,stress,1,Task5,2175.0,2235.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.029166666666666667,0,34,0,1.0,0.9090909090909091,1.0,1.7727272727272727,0.2761639852283895,0.6764073371887207,0.711910605430603,0.713392391870766,1,0.47937379333628183,0.5081844077814986,0.5640728679076477,0.5667957069829892,0.5667957069829892,0,1.189640760421753,1.0,0.5464855592048805,-0.2891298966684497,1,1.0,0,0.20906147360801697,0.1125461682677269,0.2481868714094162,0.14031007885932922,0.03912539407610893,0.04120380058884621,0.19712424278259277,0.00010703504085540771,0.028258994221687317,0.047972992062568665,2.0033748149871826,4.945982933044434,0.7036742568016052,0.05881066620349884,0.17615577578544617,2.101505994796753,5.694081783294678,0.900798499584198,0.0706302598118782,0.2073405534029007,2.2072572708129883,7.032342433929443,52.0,0.19712424278259277,0.1885194331407547,1841.5074462890625,3.469153881072998,1.576495885848999,0.0415489636361599,0.5207607746124268,0.0016977533232420683,0.16788458824157715
subject_02,window38,38,0,normal,0,Rest6,2235.0,2295.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.0375,0,33,0,1.0,0.8125,1.0,1.8046875,0.46960780046400846,0.664868175983429,1.0601353645324707,0.8514851485148515,1,0.4059889884359908,0.36685819895544836,0.13896044537309743,0.4261621793633647,0.4261621793633647,0,1.4432876110076904,1.0,0.5658823401392026,-0.2726310058881407,1,1.0,0,0.22978125512599945,0.11973754316568375,0.26212453842163086,0.12625189125537872,0.032343290746212006,0.03746779263019562,0.19101892411708832,0.0007194876670837402,0.020245477557182312,0.037123024463653564,2.145423412322998,5.438766956329346,0.6519804000854492,0.06341912597417831,0.20806938409805298,1.6901178359985352,2.9238338470458984,0.70328688621521,0.0722060576081276,0.23607882857322693,1.3813416957855225,2.2175533771514893,45.0,0.19101892411708832,0.1147465705871582,265.4892883300781,3.272430181503296,1.768462896347046,0.036819301545619965,0.5565465688705444,0.0014038356021046638,0.11024658381938934
subject_02,window39,39,0,normal,0,Rest6,2295.0,2355.0,1.0,2355.0,435.0,0.0,0.0,0,0,0.025,0,34,0,1.0,0.8787878787878788,1.0,1.7196969696969697,0.27686512927657925,0.8016449213027954,2.0514779090881348,0.8744137571651902,1,0.690460003724406,0.6845773124900345,0.6342575638564916,-0.5870884226147857,0.690460003724406,0,2.730590343475342,1.0,0.5345746902981253,-0.26673612371879263,1,1.0,0,0.23827388882637024,0.17414236068725586,0.27866441011428833,0.1969451606273651,0.040390513837337494,0.04033556580543518,0.19799557328224182,2.269446849822998e-05,0.032921209931373596,0.05470125377178192,1.693737268447876,3.9835517406463623,0.6511046886444092,0.013608529232442379,0.18043683469295502,0.6918894052505493,-0.7035775184631348,0.6966328024864197,0.014219428412616253,0.24639685451984406,0.5958556532859802,-0.857430636882782,37.0,0.19799557328224182,0.10537196695804596,8720.5556640625,3.150082588195801,2.0286667346954346,0.04257751628756523,0.51282799243927,0.001626957906410098,0.12055899947881699
subject_05,window1,1,0,normal,0,Rest1,0.0,60.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.05416666666666667,0,4,0,0.3333333333333333,0.0,0.3333333333333333,17.5,0.8504125365572109,0.7303915023803711,1480928.375,0.6367899947889526,1,0.36182005678167767,0.3618220412905231,0.3618209922113336,0.3615681278816537,0.3618220412905231,0,32428608.0,1.0,0.22179042763382992,-0.5381323235989378,1,1.0,0,0.02784469537436962,0.026412006467580795,0.030995462089776993,0.02795824594795704,0.003150765784084797,0.0025644993875175714,0.009452737867832184,1.5262514352798462e-05,0.002219371497631073,0.0038877474144101143,0.7652702927589417,-0.4932427406311035,0.11833640187978745,0.0027889558114111423,0.018147552385926247,1.8912068605422974,3.2392096519470215,0.12688177824020386,0.0029272264800965786,0.020534919574856758,1.865546703338623,3.228714942932129,43.0,0.009452737867832184,0.008545376360416412,618.9378662109375,3.4225194454193115,1.6374518871307373,0.0029111485928297043,0.4512311816215515,6.576657142431941e-06,0.0007096712361089885
subject_05,window2,2,0,normal,0,Rest1,60.0,120.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.029166666666666667,0,41,0,1.0,0.8,1.0,1.46875,0.3559946454734212,0.7388482689857483,0.38512465357780457,0.5383011985409067,1,0.4277212541364629,0.4152402816281527,0.4263954035087819,0.037918801279238565,0.4277212541364629,0,0.35231781005859375,0.35231781005859375,0.5915666126361672,0.3613929185561986,1,1.0,0,0.2846331000328064,0.32175520062446594,0.3328428268432617,0.39092889428138733,0.04820973798632622,0.0811251848936081,0.5530998706817627,1.2680888175964355e-05,0.022893577814102173,0.04207068681716919,4.40080451965332,23.135835647583008,2.423985481262207,0.06150195375084877,0.18506456911563873,5.083230495452881,30.33554458618164,2.9770853519439697,0.06987328082323074,0.2231098711490631,5.3094892501831055,32.60995864868164,59.0,0.5530998706817627,0.22285830974578857,43582.44140625,3.3276865482330322,0.7982065677642822,0.060607098042964935,0.6179234981536865,0.006581295747309923,0.525422990322113
subject_05,window3,3,0,normal,0,Rest1,120.0,180.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.03333333333333333,0,40,0,1.0,0.8974358974358975,1.0,1.5,0.4375480360266893,0.8497576713562012,0.28958287835121155,0.4319958311620636,1,0.4165022183542246,0.4294546325669041,0.4142865433334402,0.47653270881426285,0.47653270881426285,0,0.19002512097358704,0.19002512097358704,0.671236257685007,0.6010320751029048,1,1.0,0,0.2472292184829712,0.1014864444732666,0.30136391520500183,0.12976375222206116,0.05413470417261124,0.05735664442181587,0.2778521776199341,0.004018455743789673,0.031975582242012024,0.06286950409412384,1.7804936170578003,3.2239956855773926,0.6797244548797607,0.07549832761287689,0.22823797166347504,1.67520010471344,4.800195693969727,0.7845754623413086,0.08225945383310318,0.29027748107910156,1.4889518022537231,3.83410906791687,52.0,0.2778521776199341,0.1889272779226303,69.14384460449219,3.488508701324463,1.7128781080245972,0.05795362591743469,0.5249786972999573,0.003289784537628293,0.3234582543373108
subject_05,window4,4,1,stress,1,Task1,180.0,240.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.0375,0,34,0,1.0,0.8181818181818182,1.0,1.7878787878787878,0.3146416305121861,0.6794313788414001,2.1195523738861084,0.8963001563314226,1,0.5551138381299069,0.5968322151983684,0.6124941737587858,0.06333805802501337,0.6124941737587858,0,2.495464324951172,1.0,0.5216652164263832,-0.30602720220705804,1,1.0,0,0.2696824073791504,0.15626895427703857,0.319812148809433,0.19990722835063934,0.05012974143028259,0.06539441645145416,0.28677666187286377,0.0006423890590667725,0.025643140077590942,0.03787289187312126,2.299381971359253,4.729355335235596,0.6386339664459229,0.06951646506786346,0.2351028025150299,0.8413547873497009,-0.20096297562122345,0.8497608304023743,0.07742755115032196,0.2751653492450714,1.1279007196426392,0.5857938528060913,44.0,0.28677666187286377,0.2527660131454468,446.4151306152344,3.174290657043457,1.9296621084213257,0.05973920598626137,0.5823040008544922,0.004276429768651724,0.29873451590538025
subject_05,window5,5,1,stress,1,Task1,240.0,300.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.04583333333333333,0,27,0,1.0,0.8076923076923077,1.0,2.269230769230769,0.40616725981873786,0.8349081873893738,2.6729843616485596,0.9640437727983324,1,0.6166639018632882,0.6213025231967862,0.5185322795762628,0.3682839247549022,0.6213025231967862,0,3.5069754123687744,1.0,0.5449271010225445,-0.24742344589027976,1,1.0,0,0.26387566328048706,0.4185010492801666,0.30128878355026245,0.4784768521785736,0.03741312772035599,0.0638844296336174,0.4095580577850342,3.7029385566711426e-05,0.015230566263198853,0.03450693190097809,4.704369068145752,24.477508544921875,2.729891777038574,0.054503247141838074,0.13763141632080078,4.9010515213012695,25.782676696777344,3.1394498348236084,0.05628817901015282,0.16292697191238403,4.991580009460449,26.544221878051758,42.0,0.4095580577850342,0.09176462888717651,11057.3662109375,3.0096166133880615,0.7397835850715637,0.04588649421930313,0.5986396074295044,0.004081220366060734,0.23020042479038239
subject_05,window6,6,1,stress,1,Task1,300.0,360.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.0375,0,30,0,1.0,0.896551724137931,1.0,2.0172413793103448,0.46175158490725066,0.7920942008495331,3.3220224380493164,0.9848879624804586,1,0.5939537594352642,0.5841622088348436,0.6020107195353305,-0.4005021115919072,0.6020107195353305,0,4.0840654373168945,1.0,0.5971461651273476,-0.21757303631942482,1,1.0,0,0.2694505751132965,0.2868175804615021,0.3216657042503357,0.3715602159500122,0.05221514031291008,0.0945807620882988,0.605755090713501,0.002239227294921875,0.027513116598129272,0.04542652517557144,4.895211219787598,25.675588607788086,1.8927435874938965,0.08555781841278076,0.1816249042749405,4.400134086608887,22.095895767211914,2.4984986782073975,0.08940736949443817,0.20974509418010712,4.879767894744873,25.78046417236328,41.0,0.605755090713501,0.15142998099327087,270.51849365234375,2.9514248371124268,0.8863602876663208,0.0645267441868782,0.6028225421905518,0.008945520967245102,0.478549599647522
subject_05,window7,7,1,stress,1,Task1,360.0,420.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.025,0,24,0,1.0,0.9130434782608695,1.0,2.4565217391304346,0.43837830483524287,0.8682447075843811,3.4684042930603027,0.9577905158936947,1,0.5251034325733615,0.5538525259420695,0.5461408981871534,-0.4779546991165194,0.5538525259420695,0,4.204591274261475,1.0,0.5967308827549208,-0.19943120341683307,1,1.0,0,0.2695765197277069,0.5193124413490295,0.30943816900253296,0.5998717546463013,0.039861638098955154,0.08512597531080246,0.5815722942352295,1.7039477825164795e-05,0.020311661064624786,0.03154236078262329,5.498641014099121,31.94390296936035,3.5861055850982666,0.051439836621284485,0.14492051303386688,5.590110778808594,32.49048614501953,4.167677879333496,0.053829118609428406,0.1685868799686432,5.694311141967773,33.48377227783203,47.0,0.5815722942352295,0.12817513942718506,34110.85546875,2.9265196323394775,0.4399782419204712,0.05287063866853714,0.6490668058395386,0.007246431428939104,0.41526293754577637
subject_05,window8,8,1,stress,1,Task1,420.0,480.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.0375,0,26,0,1.0,0.72,1.0,2.17,0.5757079247326045,0.8361504673957825,2.5268714427948,0.9093277748827514,1,0.6155845954890592,0.7052718702888424,0.5475506130223703,-0.29236968591006246,0.7052718702888424,0,2.8958911895751953,1.0,0.5607123774197814,-0.2310354019679033,1,1.0,0,0.16871130466461182,0.2020719051361084,0.18773658573627472,0.21831807494163513,0.019025277346372604,0.021468374878168106,0.11928129196166992,9.312853217124939e-05,0.011208351701498032,0.017831992357969284,2.576671838760376,8.377020835876465,1.3491060733795166,0.03666619583964348,0.11168530583381653,4.559136390686035,22.908218383789062,1.4683873653411865,0.04669201001524925,0.1339944303035736,4.5640716552734375,23.191200256347656,46.0,0.11928129196166992,0.06507271528244019,1280.6868896484375,3.3463587760925293,0.7603037357330322,0.020300520583987236,0.5219162702560425,0.00046089108218438923,0.037851206958293915
subject_05,window9,9,1,stress,1,Task1,480.0,540.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.029166666666666667,0,31,0,1.0,0.8666666666666667,1.0,1.9,0.29871403202599467,0.9258730709552765,2.627385139465332,0.918186555497655,1,0.5892736957794655,0.5641348346391426,0.5829924262370023,0.060760911861426056,0.5892736957794655,0,3.2543272972106934,1.0,0.5362808762744652,-0.23385322425468225,1,1.0,0,0.24498268961906433,0.24205711483955383,0.2929408848285675,0.30601397156715393,0.04795820266008377,0.07202666252851486,0.38276612758636475,0.0010438263416290283,0.026116788387298584,0.05134095624089241,3.280506134033203,11.478862762451172,1.3159165382385254,0.062403205782175064,0.14929459989070892,3.1877360343933105,10.49806022644043,1.6986826658248901,0.06885779649019241,0.19197389483451843,3.4315667152404785,12.100394248962402,48.0,0.38276612758636475,0.3263033628463745,366.69171142578125,3.1763949394226074,1.1605570316314697,0.05946491286158562,0.6070500612258911,0.005187839735299349,0.35941579937934875
subject_05,window10,10,1,stress,1,Task1,540.0,600.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.025,0,29,0,1.0,0.8571428571428571,1.0,2.0714285714285716,0.5650901236645033,0.7888475656509399,2.835186004638672,0.9072433559145389,1,0.4888997866530707,0.46068663221485023,0.482682149328117,-0.05958808889725303,0.4888997866530707,0,3.416240692138672,1.0,0.6123841799564939,-0.20437272052828215,1,1.0,0,0.2881583273410797,0.2604365050792694,0.33103516697883606,0.28626731038093567,0.04287685453891754,0.04948044195771217,0.18655502796173096,0.0007649660110473633,0.021267563104629517,0.048029348254203796,1.6168893575668335,1.6760053634643555,1.0644712448120117,0.05100315064191818,0.18904025852680206,1.7840205430984497,1.9860482215881348,1.1300500631332397,0.060370538383722305,0.21945735812187195,1.6591460704803467,1.4512248039245605,49.0,0.18655502796173096,0.1833372712135315,243.87042236328125,3.3349454402923584,1.6299927234649658,0.04982278123497963,0.5691414475440979,0.0024483143351972103,0.21005021035671234
subject_05,window11,11,1,stress,1,Task1,600.0,660.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.029166666666666667,0,33,0,1.0,0.78125,1.0,1.828125,0.36032543556065816,0.8176432251930237,3.8429272174835205,0.9682126107347577,1,0.45171001815073275,0.43899421241092895,0.4921464093439726,0.31919991035568657,0.4921464093439726,0,5.075261116027832,1.0,0.5205976306681975,-0.27113283481157957,1,1.0,0,0.28790944814682007,0.29559817910194397,0.33679741621017456,0.35883623361587524,0.048887964338064194,0.07379516959190369,0.5068469047546387,0.0022501498460769653,0.027888797223567963,0.04655211418867111,4.561896800994873,24.37301254272461,2.1403844356536865,0.097992904484272,0.20090073347091675,4.581204414367676,25.00080680847168,2.647231340408325,0.12472236156463623,0.24674265086650848,4.909317493438721,28.013647079467773,56.0,0.5068469047546387,0.24115139245986938,225.24928283691406,3.4173123836517334,0.8802408576011658,0.05529721826314926,0.5554512739181519,0.005445726681500673,0.4388025403022766
subject_05,window12,12,1,stress,1,Task1,660.0,720.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.025,0,22,0,1.0,0.6190476190476191,1.0,2.5952380952380953,0.4012356264181065,0.7940027713775635,2.615036964416504,0.8963001563314226,1,0.6018667830236389,0.6403072880983877,0.6137930049856622,0.15486123515785,0.6403072880983877,0,3.1012539863586426,1.0,0.46798973554447965,-0.31547611483679683,1,1.0,0,0.2016402930021286,0.26084986329078674,0.24237403273582458,0.37574440240859985,0.04073374345898628,0.12090754508972168,0.7668105363845825,5.145370960235596e-05,0.014369666576385498,0.02407776191830635,5.6883015632629395,31.228059768676758,1.679984450340271,0.04543972760438919,0.12487083673477173,4.770857334136963,24.1932373046875,2.4467949867248535,0.05078405514359474,0.15703317523002625,5.290084362030029,28.1912784576416,38.0,0.7668105363845825,0.08091655373573303,14900.0244140625,2.322108507156372,0.8257771134376526,0.058970630168914795,0.7048059105873108,0.01461863424628973,0.6185591816902161
subject_05,window13,13,1,stress,1,Task1,720.0,780.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.029166666666666667,0,26,0,1.0,0.8,1.0,2.31,0.3340128688824876,0.5819234251976013,1.7528736591339111,0.7998957790515894,1,0.604086328188466,0.6431625832272054,0.5678700836953409,-0.4052353469351914,0.6431625832272054,0,2.313443660736084,1.0,0.5202038606647464,-0.3310159264799777,1,1.0,0,0.23344939947128296,0.5760600566864014,0.28682443499565125,0.7438852787017822,0.05337502062320709,0.16991768777370453,1.1692838668823242,0.001135852187871933,0.013559097424149513,0.034430310130119324,6.152852535247803,37.44620895385742,4.00617790222168,0.04328734427690506,0.08683671057224274,6.0970048904418945,37.00047302246094,5.175461769104004,0.0492842011153698,0.10629700124263763,6.160109519958496,37.55322265625,46.0,1.1692838668823242,0.14422449469566345,1029.424072265625,2.379859209060669,0.2826001048088074,0.0820082575082779,0.7515263557434082,0.028872020542621613,1.4591619968414307
subject_05,window14,14,0,normal,0,Rest2,780.0,840.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.025,0,20,0,1.0,0.7368421052631579,1.0,2.986842105263158,0.43700901521526575,0.8184731006622314,2.352086067199707,0.8655549765502866,1,0.49170253706069794,0.47285873693550917,0.4383776784123715,-0.3086390909437472,0.49170253706069794,0,2.914505958557129,1.0,0.5258395466698429,-0.26507683945167826,1,1.0,0,0.23767469823360443,0.33440086245536804,0.2687302827835083,0.3610624074935913,0.031055595725774765,0.04303192347288132,0.2133997678756714,0.00019439682364463806,0.015157073736190796,0.031059034168720245,2.526386022567749,6.668561935424805,2.017010450363159,0.03438310697674751,0.10236750543117523,3.6536808013916016,15.206212043762207,2.075984001159668,0.03705180063843727,0.12467527389526367,3.3127658367156982,12.291662216186523,48.0,0.2133997678756714,0.1707625389099121,1097.6968994140625,3.1972317695617676,0.9867091774940491,0.03885531798005104,0.6125439405441284,0.0018517463468015194,0.13517743349075317
subject_05,window15,15,0,normal,0,Rest2,840.0,900.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.029166666666666667,0,27,0,1.0,0.8461538461538461,1.0,2.230769230769231,0.303908297402541,0.8048644065856934,1.5064030885696411,0.7592496091714435,1,0.6699143599075906,0.6300561618596104,0.6658582705000886,-0.47490471717575244,0.6699143599075906,0,2.069305896759033,1.0,0.5296340276823007,-0.2689606701567875,1,1.0,0,0.1731775999069214,0.14983846247196198,0.19559355080127716,0.16754911839962006,0.02241595648229122,0.02858842723071575,0.15001949667930603,0.0003330409526824951,0.011563673615455627,0.022251546382904053,2.6867172718048096,8.298328399658203,0.6445288062095642,0.034721534699201584,0.10779827833175659,1.6621674299240112,1.9541831016540527,0.6651512980461121,0.03596732020378113,0.12584052979946136,1.592890977859497,1.459463357925415,39.0,0.15001949667930603,0.08814531564712524,450.4400634765625,3.089322328567505,1.674190878868103,0.02612968347966671,0.5678921341896057,0.0008172981906682253,0.05147115886211395
subject_05,window16,16,1,stress,1,Task2,900.0,960.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.029166666666666667,0,29,0,1.0,0.75,1.0,2.0535714285714284,0.6068452416447386,0.5058282613754272,2.1579201221466064,0.7686294945284002,1,0.5497926157674767,0.5550134451391208,0.5807855346783711,-0.3523956080762572,0.5807855346783711,0,2.5630035400390625,1.0,0.5820535724934216,-0.29683162424495846,1,1.0,0,0.24149326980113983,0.21801474690437317,0.27699989080429077,0.2505060136318207,0.03550662100315094,0.049464281648397446,0.2678157389163971,0.0008393228054046631,0.01920497417449951,0.03658411651849747,2.781954765319824,8.816388130187988,1.3426388502120972,0.04852505773305893,0.1680416762828827,2.6677322387695312,10.268805503845215,1.5227391719818115,0.0597018264234066,0.1910371482372284,2.594250202178955,9.585737228393555,51.0,0.2678157389163971,0.18010032176971436,319.0816955566406,3.258047342300415,1.2983121871948242,0.04415983334183693,0.609660267829895,0.002446715021505952,0.1890791952610016
subject_05,window17,17,1,stress,1,Task2,960.0,1020.0,1.0,2083.5,163.5,0.0,0.0,0,0,0.025,0,33,0,1.0,0.90625,1.0,1.84375,0.4362813028627035,0.726121187210083,3.4294936656951904,0.9838457529963522,1,0.5619559741464956,0.6989113130798184,0.624223963170236,-0.32452995969267273,0.6989113130798184,0,4.2108283042907715,1.0,0.5933843908588111,-0.23752437748180344,1,1.0,0,0.253407746553421,0.1315375417470932,0.29076915979385376,0.14215534925460815,0.03736140578985214,0.02788507007062435,0.0997123122215271,8.821487426757812e-05,0.0325179249048233,0.04017888009548187,0.5262802839279175,-0.7333935499191284,0.6675565242767334,0.1165945827960968,0.19966712594032288,1.4440593719482422,1.6428351402282715,0.7566862106323242,0.12436274439096451,0.24600236117839813,1.3324995040893555,1.4737533330917358,43.0,0.0997123122215271,0.09005111455917358,1130.206298828125,3.4568166732788086,1.753072738647461,0.03221473842859268,0.42109712958335876,0.0007775771082378924,0.09345842152833939
