subject,window,window_index,status,status_name,label_major,t_start_sec,t_end_sec,major_ratio,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_median,EDA_iqr,EDA_skew,EDA_kurtosis,EDA_slope,EDA_range,EDA_diff_mean,EDA_diff_std,EDA_num_peaks,EDA_peak_mean,EDA_peak_max
S13,window17,17,0,baseline,1,1080.0,1140.0,1.0,3.3997833728790283,0.04927879571914673,3.29795503616333,3.529499053955078,3.382385015487671,0.08219170570373535,0.36011430621147156,-0.8683359622955322,-0.0018316912699491796,0.23154401779174805,0.007632696535438299,0.013077269308269024,41,3.4089064598083496,3.529499053955078
S13,window18,18,0,baseline,1,1140.0,1200.0,1.0,3.284501314163208,0.03948616981506348,3.208406925201416,3.3542420864105225,3.2762069702148438,0.07163810729980469,0.2890663146972656,-1.1460610628128052,-0.001983122227992826,0.14583516120910645,0.005834238138049841,0.009551744908094406,44,3.289261817932129,3.3529629707336426
S13,window19,19,0,baseline,1,1200.0,1260.0,1.0,3.167492389678955,0.06699837744235992,3.0715270042419434,3.294116973876953,3.138047933578491,0.11161398887634277,0.4109042286872864,-1.1977908611297607,-0.0032115991224143897,0.22258996963500977,0.0057058255188167095,0.008067694492638111,41,3.172619342803955,3.294116973876953
S13,window20,20,1,stress,2,3300.0,3360.0,1.0,11.76789379119873,0.5069315433502197,10.916155815124512,12.813225746154785,11.875718116760254,0.7865431308746338,-0.09104305505752563,-1.0557903051376343,0.024972666885110264,1.8970699310302734,0.06892688572406769,0.09842763096094131,26,11.983193397521973,12.813225746154785
S13,window21,21,1,stress,2,3360.0,3420.0,1.0,12.758070945739746,0.3566701412200928,11.539915084838867,13.455248832702637,12.831694602966309,0.5769176483154297,-0.3680238723754883,-0.09956574440002441,0.016091476167832977,1.9153337478637695,0.06725750118494034,0.11608747392892838,33,12.814605712890625,13.455248832702637
S13,window22,22,1,stress,2,3420.0,3480.0,1.0,13.515193939208984,0.28811389207839966,12.353813171386719,14.172513008117676,13.545707702636719,0.46475648880004883,-0.49425584077835083,0.2980799674987793,0.012445628892841664,1.818699836730957,0.05372430756688118,0.09930342435836792,35,13.561842918395996,14.172513008117676
S13,window23,23,1,stress,2,3480.0,3540.0,1.0,14.10831069946289,0.27546226978302,12.983476638793945,14.782126426696777,14.128084182739258,0.3704967498779297,-0.18326625227928162,0.6948299407958984,0.008689116355427046,1.798649787902832,0.07746231555938721,0.13983243703842163,32,14.180803298950195,14.782126426696777
S13,window24,24,1,stress,2,3540.0,3600.0,1.0,15.028934478759766,0.3912072479724884,13.535446166992188,15.656668663024902,15.036236763000488,0.5064644813537598,-0.7537277340888977,1.092534065246582,0.018593402129001572,2.121222496032715,0.06350033730268478,0.12244189530611038,34,15.131819725036621,15.656668663024902
S13,window25,25,1,stress,2,3600.0,3660.0,1.0,15.397309303283691,0.33997470140457153,13.558472633361816,15.780755996704102,15.476936340332031,0.2903895378112793,-2.5222795009613037,8.069952011108398,0.0037365438648432757,2.222283363342285,0.09825555980205536,0.18351459503173828,39,15.544780731201172,15.780755996704102
S13,window26,26,1,stress,2,3660.0,3720.0,1.0,15.611939430236816,0.2662939131259918,14.354394912719727,15.92147445678711,15.703361511230469,0.20883798599243164,-2.240849256515503,5.713165283203125,0.0017518774532055974,1.5670795440673828,0.07931890338659286,0.16000892221927643,39,15.707610130310059,15.92147445678711
S13,window27,27,1,stress,2,3720.0,3780.0,1.0,15.234044075012207,0.5200208425521851,13.376818656921387,15.801224708557129,15.367562294006348,0.5164966583251953,-1.505188226699829,1.6337213516235352,-0.012279748087941602,2.424406051635742,0.09096863865852356,0.16524897515773773,35,15.393047332763672,15.801224708557129
S13,window28,28,1,stress,2,3780.0,3840.0,1.0,14.791519165039062,0.4625729024410248,13.456131935119629,15.6195707321167,14.900635719299316,0.4953896999359131,-1.0895382165908813,0.4899933338165283,0.0034364696575470964,2.1634387969970703,0.07464170455932617,0.1655062735080719,37,14.835541725158691,15.6195707321167
S13,window29,29,1,stress,2,3840.0,3900.0,1.0,14.520829200744629,0.1695495843887329,13.854668617248535,14.805971145629883,14.513483047485352,0.19188761711120605,-1.1490627527236938,2.0473928451538086,-0.0033692972273330615,0.9513025283813477,0.0391838438808918,0.08000695705413818,37,14.565495491027832,14.805971145629883
S13,window30,30,2,meditation,4,4980.0,5040.0,1.0,6.024926662445068,0.021606458351016045,5.953527927398682,6.057147979736328,6.032201766967773,0.03262138366699219,-0.7179214358329773,-0.22512102127075195,-0.0011554942548861996,0.10362005233764648,0.0049884868785738945,0.007299761287868023,42,6.030191421508789,6.057147979736328
S13,window31,31,2,meditation,4,5040.0,5100.0,1.0,5.916743755340576,0.03562707081437111,5.8268818855285645,5.980391979217529,5.920907020568848,0.06300270557403564,-0.2340983748435974,-1.0037928819656372,-0.002021450186672348,0.15351009368896484,0.005127659533172846,0.007059170864522457,42,5.9187140464782715,5.980391979217529
S13,window32,32,2,meditation,4,5100.0,5160.0,1.0,5.79302453994751,0.034171998500823975,5.705352783203125,5.8511881828308105,5.794261455535889,0.05884599685668945,-0.1750066876411438,-0.9676949977874756,-0.0019394230583057366,0.14583539962768555,0.005277557764202356,0.007509605493396521,44,5.795016765594482,5.849907875061035
S13,window33,33,2,meditation,4,5160.0,5220.0,1.0,5.664027690887451,0.03803383186459541,5.567193984985352,5.732216835021973,5.665696144104004,0.06396198272705078,-0.04238364100456238,-0.9541165828704834,-0.0021619452629473165,0.1650228500366211,0.005218773148953915,0.007418052293360233,42,5.6676154136657715,5.732216835021973
S13,window34,34,2,meditation,4,5220.0,5280.0,1.0,5.532948017120361,0.047299522906541824,5.343325138092041,5.604291915893555,5.535212993621826,0.0882728099822998,-0.393197238445282,-0.3535037040710449,-0.0025940274121841974,0.26096677780151367,0.007323604077100754,0.01651584357023239,43,5.5432000160217285,5.604291915893555
S13,window35,35,2,meditation,4,5280.0,5340.0,1.0,5.489588260650635,0.03774921968579292,5.3436408042907715,5.663455009460449,5.4818010330200195,0.03006267547607422,1.8010870218276978,6.279488563537598,-0.0005694132359997307,0.31981420516967773,0.008446242660284042,0.021847626194357872,45,5.493143558502197,5.663455009460449
S14,window1,1,0,baseline,1,60.0,120.0,1.0,0.2869732677936554,0.0021334292832762003,0.277864009141922,0.29449400305747986,0.2868190109729767,0.0025590062141418457,-0.7091734409332275,3.430034637451172,-8.373059929073508e-06,0.01662999391555786,0.0017127988394349813,0.002463023643940687,41,0.28865957260131836,0.29449400305747986
S14,window2,2,0,baseline,1,120.0,180.0,1.0,0.28245842456817627,0.0027212481945753098,0.2740260064601898,0.2932150065898895,0.2817020118236542,0.0038380026817321777,0.5119335651397705,0.737929105758667,-9.875665539020623e-05,0.019189000129699707,0.001525570172816515,0.0023937805090099573,42,0.2839251756668091,0.2932150065898895
S14,window3,3,0,baseline,1,180.0,240.0,1.0,0.27627018094062805,0.012502627447247505,0.25099998712539673,0.34950199723243713,0.2759450078010559,0.011512994766235352,2.8897781372070312,12.565751075744629,-0.0004229102965210391,0.0985020101070404,0.002724494319409132,0.007354103960096836,32,0.2801826000213623,0.34950199723243713
S14,window4,4,0,baseline,1,240.0,300.0,1.0,0.26909559965133667,0.0018051189836114645,0.2586750090122223,0.2727470099925995,0.2689090073108673,0.001278996467590332,-1.6648554801940918,6.606314659118652,-3.8324032258831315e-05,0.014072000980377197,0.001611058134585619,0.002467202953994274,37,0.2706378698348999,0.2727470099925995
S14,window5,5,0,baseline,1,300.0,360.0,1.0,0.2656843364238739,0.0026654270477592945,0.25099998712539673,0.2727470099925995,0.26635101437568665,0.0028787553310394287,-1.3841718435287476,4.7797465324401855,-8.303079084132158e-05,0.02174702286720276,0.0015682558296248317,0.0024810098111629486,40,0.26747003197669983,0.2727470099925995
S14,window6,6,0,baseline,1,360.0,420.0,1.0,0.2669529318809509,0.0019710962660610676,0.26123398542404175,0.2727470099925995,0.267630010843277,0.0038380026817321777,-0.4066353142261505,-0.05710721015930176,4.729772687597786e-05,0.01151302456855774,0.001466539571993053,0.0019927413668483496,41,0.268253892660141,0.2727470099925995
S14,window7,7,0,baseline,1,420.0,480.0,1.0,0.2701990306377411,0.0018866895698010921,0.26123398542404175,0.2740260064601898,0.27018800377845764,0.0025590062141418457,-1.2455016374588013,3.004075527191162,6.65090195691704e-05,0.012792021036148071,0.0014988173497840762,0.002141854725778103,42,0.27155911922454834,0.2740260064601898
S14,window8,8,0,baseline,1,480.0,540.0,1.0,0.2783276438713074,0.003867387305945158,0.26507100462913513,0.28426000475883484,0.27914300560951233,0.00511699914932251,-0.734679102897644,-0.08560729026794434,0.00019266745109053327,0.019189000129699707,0.0015897536650300026,0.002359132282435894,36,0.27924978733062744,0.28426000475883484
S14,window9,9,0,baseline,1,540.0,600.0,1.0,0.27782121300697327,0.0036574217956513166,0.267630010843277,0.288098007440567,0.277864009141922,0.00511699914932251,-0.002787078032270074,-0.47342705726623535,-5.1381793538987045e-05,0.02046799659729004,0.0016485644737258554,0.0022841820027679205,38,0.2792440950870514,0.288098007440567
S14,window10,10,0,baseline,1,600.0,660.0,1.0,0.2739142179489136,0.0035661535803228617,0.26507100462913513,0.2817020118236542,0.2727470099925995,0.00511699914932251,0.6439757943153381,-0.46656107902526855,2.4581824030490297e-05,0.016631007194519043,0.001552246860228479,0.0022570621222257614,40,0.2752733826637268,0.2817020118236542
S14,window11,11,0,baseline,1,660.0,720.0,1.0,0.2826024293899536,0.0024717298801988363,0.27146801352500916,0.28937700390815735,0.2829810082912445,0.002557992935180664,-0.4272424578666687,1.6462087631225586,8.756659254808098e-05,0.017908990383148193,0.0017717410810291767,0.0025409553200006485,41,0.28419774770736694,0.28937700390815735
S14,window12,12,0,baseline,1,720.0,780.0,1.0,0.2894091010093689,0.0022672098129987717,0.2817020118236542,0.2957729995250702,0.28937700390815735,0.002557992935180664,-0.2668238878250122,0.40848350524902344,6.735207593722884e-05,0.014070987701416016,0.0015201763017103076,0.0022510013077408075,39,0.2911156415939331,0.2957729995250702
S14,window13,13,0,baseline,1,780.0,840.0,1.0,0.28812453150749207,0.0024563497863709927,0.27914300560951233,0.29449400305747986,0.288098007440567,0.002557992935180664,-0.49229300022125244,0.7899203300476074,-4.8175431114944286e-05,0.01535099744796753,0.001487982808612287,0.002272180048748851,37,0.2893770933151245,0.29449400305747986
S14,window14,14,0,baseline,1,840.0,900.0,1.0,0.293113648891449,0.004392510280013084,0.2817020118236542,0.3072870075702667,0.2919360101222992,0.0063970088958740234,0.32046398520469666,-0.2037954330444336,-9.428126383275951e-05,0.02558499574661255,0.0019162259995937347,0.0031005963683128357,39,0.29518306255340576,0.3072870075702667
S14,window15,15,0,baseline,1,900.0,960.0,1.0,0.2921755611896515,0.002993898233398795,0.2817020118236542,0.3008910119533539,0.2932150065898895,0.00511699914932251,-0.4602535367012024,0.6025588512420654,0.00014567782912859088,0.019189000129699707,0.0014558190014213324,0.002147968392819166,40,0.29359859228134155,0.3008910119533539
S14,window16,16,0,baseline,1,960.0,1020.0,1.0,0.30076268315315247,0.008947877213358879,0.267630010843277,0.3111250102519989,0.30344900488853455,0.00511699914932251,-1.6335598230361938,1.5566401481628418,0.0003893994688356468,0.043494999408721924,0.0016966724069789052,0.0028022779151797295,36,0.30231189727783203,0.3111250102519989
S14,window17,17,0,baseline,1,1020.0,1080.0,1.0,0.3100958466529846,0.0023469561710953712,0.3021700084209442,0.31752100586891174,0.3098450005054474,0.0038380026817321777,-0.16415825486183167,0.3957531452178955,9.326044899587128e-05,0.01535099744796753,0.0016056766035035253,0.0024987892247736454,38,0.3117641806602478,0.31752100586891174
S14,window18,18,0,baseline,1,1080.0,1140.0,1.0,0.3101491928100586,0.003918076399713755,0.3021700084209442,0.31752100586891174,0.30856600403785706,0.006395995616912842,0.137130007147789,-1.3861770629882812,-0.00015603503650418065,0.01535099744796753,0.001370229758322239,0.0018976869760081172,42,0.3116424083709717,0.31752100586891174
S14,window19,19,0,baseline,1,1140.0,1200.0,1.0,0.3078998625278473,0.0026907832361757755,0.29961100220680237,0.31752100586891174,0.3072870075702667,0.002557992935180664,0.4119207561016083,1.3987092971801758,-4.9478846930486764e-05,0.017910003662109375,0.0016699321568012238,0.002487917896360159,41,0.3095645308494568,0.31752100586891174
S14,window20,20,1,stress,2,1920.0,1980.0,1.0,0.33561164140701294,0.006322895642369986,0.31368300318717957,0.3443849980831146,0.33671000599861145,0.0038380026817321777,-1.7892189025878906,2.818784236907959,0.00023296104944605173,0.03070199489593506,0.0017448862781748176,0.002440657000988722,38,0.3380560576915741,0.3443849980831146
S14,window21,21,1,stress,2,1980.0,2040.0,1.0,0.3390869200229645,0.004048035480082035,0.3290340006351471,0.34950199723243713,0.3379890024662018,0.00511699914932251,0.3721022307872772,0.0625312328338623,0.00014144730505014926,0.02046799659729004,0.0017181248404085636,0.0026696741115301847,40,0.3410910665988922,0.34950199723243713
S14,window22,22,1,stress,2,2040.0,2100.0,1.0,0.3406006395816803,0.0028022245969623327,0.3303129971027374,0.3482230007648468,0.34054699540138245,0.0025590062141418457,-0.21715687215328217,1.468569278717041,-1.3846035630677793e-05,0.017910003662109375,0.002103594597429037,0.003018803894519806,40,0.34262627363204956,0.3482230007648468
S14,window23,23,1,stress,2,2100.0,2160.0,1.0,0.3420931398868561,0.002715721260756254,0.3341509997844696,0.35078099370002747,0.34182700514793396,0.0025590062141418457,0.6017824411392212,0.7727408409118652,9.066035632497402e-05,0.01662999391555786,0.001691473531536758,0.002307891845703125,38,0.34398120641708374,0.35078099370002747
S14,window24,24,1,stress,2,2160.0,2220.0,1.0,0.35117581486701965,0.002392103197053075,0.34182700514793396,0.35589799284935,0.3514209985733032,0.0038380026817321777,-0.5475480556488037,0.21030616760253906,-5.0083489013953735e-05,0.014070987701416016,0.0018145018257200718,0.0026646764017641544,42,0.35288307070732117,0.35589799284935
S14,window25,25,1,stress,2,2220.0,2280.0,1.0,0.36042365431785583,0.020692914724349976,0.34182700514793396,0.57464998960495,0.352061003446579,0.020787745714187622,5.94054651260376,52.8712272644043,0.0005583744021318367,0.232822984457016,0.003548698266968131,0.01355087012052536,41,0.3656955063343048,0.57464998960495
S14,window26,26,1,stress,2,2280.0,2340.0,1.0,0.33334091305732727,0.029398616403341293,0.2932150065898895,0.3802039921283722,0.3341509997844696,0.06652098894119263,0.06083625182509422,-1.5847781896591187,-0.0016115016313383074,0.08698898553848267,0.0022588628344237804,0.0036342518869787455,40,0.335078626871109,0.3802039921283722
S14,window27,27,1,stress,2,2340.0,2400.0,1.0,0.307281494140625,0.007867232896387577,0.2919360101222992,0.3213590085506439,0.30664750933647156,0.014070987701416016,0.20977738499641418,-1.2247883081436157,9.166720294338012e-05,0.029422998428344727,0.0016164642293006182,0.0024293996393680573,37,0.3090154826641083,0.3213590085506439
S14,window28,28,1,stress,2,2400.0,2460.0,1.0,0.3233361840248108,0.009729009121656418,0.29833200573921204,0.3341509997844696,0.32647600769996643,0.011832743883132935,-1.0288645029067993,-0.3760359287261963,0.0004840520108585765,0.03581899404525757,0.0015790211036801338,0.002362540690228343,38,0.32536476850509644,0.3341509997844696
S14,window29,29,1,stress,2,2460.0,2520.0,1.0,0.32997220754623413,0.0025889002718031406,0.32263800501823425,0.3379890024662018,0.3303129971027374,0.0025590062141418457,0.08198072761297226,0.7760696411132812,7.454108849575612e-05,0.01535099744796753,0.0015040753642097116,0.002273662481456995,36,0.33137941360473633,0.3379890024662018
S14,window30,30,2,meditation,4,4980.0,5040.0,1.0,0.3099893629550934,0.002370324917137623,0.3008910119533539,0.31368300318717957,0.3098450005054474,0.0025590062141418457,-1.127396583557129,2.044188976287842,8.93707821693209e-05,0.012791991233825684,0.0014398536877706647,0.0021715136244893074,40,0.311380535364151,0.31368300318717957
S14,window31,31,2,meditation,4,5040.0,5100.0,1.0,0.3131500482559204,0.0017287102527916431,0.3072870075702667,0.3162420094013214,0.31368300318717957,0.001278996467590332,-1.149287223815918,1.9445314407348633,2.9938385390117636e-05,0.008955001831054688,0.0015199983026832342,0.0021985326893627644,40,0.31448253989219666,0.3162420094013214
S14,window32,32,2,meditation,4,5100.0,5160.0,1.0,0.3141040802001953,0.0015337498625740409,0.3072870075702667,0.31752100586891174,0.31368300318717957,0.001278996467590332,-1.1461721658706665,3.5339345932006836,3.290008792020534e-05,0.01023399829864502,0.001306008081883192,0.0019299682462587953,39,0.3155199885368347,0.31752100586891174
S14,window33,33,2,meditation,4,5160.0,5220.0,1.0,0.31569796800613403,0.0015898931305855513,0.30856600403785706,0.3200789988040924,0.3162420094013214,0.0012800097465515137,-1.3045263290405273,4.004780292510986,3.309331266587669e-05,0.011512994766235352,0.0013917881296947598,0.002077039098367095,38,0.3170833885669708,0.3200789988040924
S14,window34,34,2,meditation,4,5220.0,5280.0,1.0,0.31682273745536804,0.0015034280950203538,0.3098450005054474,0.3200789988040924,0.31752100586891174,0.001278996467590332,-1.676729440689087,4.694662570953369,-5.094434311032541e-07,0.01023399829864502,0.0012952585238963366,0.0019334706012159586,37,0.3180740773677826,0.3200789988040924
S14,window35,35,2,meditation,4,5280.0,5340.0,1.0,0.3186774253845215,0.0016776275588199496,0.30856600403785706,0.32263800501823425,0.3188000023365021,0.001278996467590332,-1.973077416419983,7.42258358001709,2.6917290560486553e-05,0.014072000980377197,0.0014450567541643977,0.0022628994192928076,40,0.31995126605033875,0.32263800501823425
S15,window1,1,0,baseline,1,120.0,180.0,1.0,0.24214614927768707,0.015158282592892647,0.2215770035982132,0.277864009141922,0.2356490045785904,0.02846376597881317,0.6521271467208862,-0.9850418567657471,0.0007045586094228891,0.0562870055437088,0.002280201530084014,0.004699631128460169,38,0.24608464539051056,0.277864009141922
S15,window2,2,0,baseline,1,180.0,240.0,1.0,0.2658122777938843,0.004693375900387764,0.25099998712539673,0.27530500292778015,0.26507100462913513,0.007674992084503174,-0.2774637043476105,-0.7788083553314209,-0.00022116827937670154,0.024305015802383423,0.0017556864768266678,0.002542268019169569,40,0.26759791374206543,0.27530500292778015
S15,window3,3,0,baseline,1,240.0,300.0,1.0,0.26214510202407837,0.004540223628282547,0.25227901339530945,0.2727470099925995,0.26123398542404175,0.006395995616912842,0.44796305894851685,-0.6151213645935059,6.646670621124951e-05,0.02046799659729004,0.0017716716974973679,0.0024724681861698627,40,0.2636641561985016,0.2727470099925995
S15,window4,4,0,baseline,1,300.0,360.0,1.0,0.2709399461746216,0.0046081095933914185,0.24844099581241608,0.27914300560951233,0.27146801352500916,0.0025590062141418457,-2.7269740104675293,8.432199478149414,5.377366569452614e-05,0.030702009797096252,0.001771719311363995,0.002631088951602578,41,0.27243489027023315,0.27914300560951233
S15,window5,5,0,baseline,1,360.0,420.0,1.0,0.268072247505188,0.007688922807574272,0.2497200071811676,0.27658501267433167,0.2727470099925995,0.014072000980377197,-0.6806923151016235,-1.1854126453399658,-0.00035417202370711454,0.026865005493164062,0.0016377981519326568,0.002422254765406251,40,0.2696446180343628,0.27658501267433167
S15,window6,6,0,baseline,1,420.0,480.0,1.0,0.2654605507850647,0.008149797096848488,0.24204500019550323,0.27658501267433167,0.2689090073108673,0.01535099744796753,-0.3795391321182251,-1.3577816486358643,0.00023084994798157712,0.03454001247882843,0.001782336039468646,0.0029047492425888777,37,0.267284095287323,0.27658501267433167
S15,window7,7,0,baseline,1,480.0,540.0,1.0,0.2641918957233429,0.016178278252482414,0.23692800104618073,0.288098007440567,0.2695485055446625,0.033260002732276917,-0.24171723425388336,-1.5601561069488525,-0.0008053018067573944,0.05117000639438629,0.001969774253666401,0.0028439192101359367,41,0.26756751537323,0.288098007440567
S15,window8,8,0,baseline,1,540.0,600.0,1.0,0.2566229999065399,0.011305720545351505,0.23181100189685822,0.277864009141922,0.2586750090122223,0.019508764147758484,-0.27994027733802795,-1.1099547147750854,0.0004354504017733101,0.04605300724506378,0.0034844917245209217,0.004972307942807674,35,0.26137980818748474,0.277864009141922
S15,window9,9,0,baseline,1,600.0,660.0,1.0,0.26151615381240845,0.00989503413438797,0.2458830028772354,0.28553900122642517,0.26635101437568665,0.018228769302368164,-0.05856897681951523,-1.3755990266799927,4.9951835305458405e-05,0.03965599834918976,0.0017127662431448698,0.0025168894790112972,37,0.26393041014671326,0.27530500292778015
S15,window10,10,0,baseline,1,660.0,720.0,1.0,0.2842921018600464,0.00443597137928009,0.2740260064601898,0.2932150065898895,0.28426000475883484,0.0076760053634643555,0.058677591383457184,-1.09398353099823,-9.973190954967751e-06,0.019189000129699707,0.0018734228797256947,0.002729443833231926,39,0.28612977266311646,0.2932150065898895
S15,window11,11,0,baseline,1,720.0,780.0,1.0,0.2909708619117737,0.004554787650704384,0.27914300560951233,0.30344900488853455,0.2906560003757477,0.006395995616912842,-0.0009238289203494787,-0.2873694896697998,0.00023953945283378461,0.024305999279022217,0.0015414719237014651,0.0023970401380211115,37,0.29231593012809753,0.30344900488853455
S15,window12,12,0,baseline,1,780.0,840.0,1.0,0.3055225610733032,0.004408723674714565,0.2919360101222992,0.31752100586891174,0.3060080111026764,0.006395995616912842,0.044227007776498795,-0.37596631050109863,0.00023220878623939566,0.02558499574661255,0.0016432299744337797,0.002379517536610365,41,0.30706843733787537,0.31752100586891174
S15,window13,13,0,baseline,1,840.0,900.0,1.0,0.2863869369029999,0.01301391702145338,0.26635101437568665,0.3162420094013214,0.2817020118236542,0.013111740350723267,1.1207151412963867,-0.04243898391723633,-0.000631907017322592,0.049890995025634766,0.002215962391346693,0.0033883836586028337,38,0.28870394825935364,0.3162420094013214
S15,window14,14,0,baseline,1,900.0,960.0,1.0,0.2977884113788605,0.014679121784865856,0.267630010843277,0.31368300318717957,0.30344900488853455,0.03198099136352539,-0.7439801692962646,-1.1357641220092773,0.0007580117131337549,0.04605299234390259,0.0018144763307645917,0.0029132079798728228,38,0.29887062311172485,0.31368300318717957
S15,window15,15,0,baseline,1,960.0,1020.0,1.0,0.3126170337200165,0.010822560638189316,0.27658501267433167,0.3213590085506439,0.3162420094013214,0.00511699914932251,-2.0841243267059326,2.920658588409424,-0.00019132265465282575,0.044773995876312256,0.0022908232640475035,0.0040688724257051945,38,0.31529900431632996,0.3213590085506439
S15,window16,16,0,baseline,1,1020.0,1080.0,1.0,0.30546924471855164,0.009775612503290176,0.2829810082912445,0.3303129971027374,0.3098450005054474,0.016950756311416626,-0.5112004280090332,-0.9256834983825684,-0.00023660012137076403,0.04733198881149292,0.0023229827638715506,0.003839693032205105,40,0.307158887386322,0.3303129971027374
S15,window17,17,0,baseline,1,1080.0,1140.0,1.0,0.3103570342063904,0.012501871213316917,0.2829810082912445,0.33159300684928894,0.31368300318717957,0.023027002811431885,-0.2598138749599457,-1.303577184677124,-2.4764104925028124e-05,0.048611998558044434,0.002745916834101081,0.0040880790911614895,35,0.31459686160087585,0.33159300684928894
S15,window18,18,0,baseline,1,1140.0,1200.0,1.0,0.3184003233909607,0.014880038797855377,0.28042200207710266,0.3341509997844696,0.3251959979534149,0.01694999635219574,-1.1155617237091064,-0.3304111957550049,-0.0003545228194299645,0.05372899770736694,0.0024568920489400625,0.0037962784990668297,39,0.3214898705482483,0.3341509997844696
S15,window19,19,0,baseline,1,1200.0,1260.0,1.0,0.3014448881149292,0.012636286206543446,0.27658501267433167,0.33159300684928894,0.3040885031223297,0.024626001715660095,-0.2362041026353836,-1.0850313901901245,0.00038432252258266517,0.055007994174957275,0.0017823845846578479,0.0027969591319561005,38,0.301934152841568,0.33159300684928894
S15,window20,20,1,stress,2,3120.0,3180.0,1.0,0.9906467199325562,0.06669998914003372,0.8420140147209167,1.145264983177185,0.9865689873695374,0.07323670387268066,0.03936642035841942,-0.29741859436035156,0.0033813514203072754,0.3032509684562683,0.00908291433006525,0.013480592519044876,30,1.004452109336853,1.120959997177124
S15,window21,21,1,stress,2,3180.0,3240.0,1.0,1.1839041709899902,0.052849918603897095,1.0953749418258667,1.3333150148391724,1.1951559782028198,0.08634978532791138,0.2556389570236206,-0.4439277648925781,0.001697614140849068,0.23794007301330566,0.007215147837996483,0.010972898453474045,34,1.189738154411316,1.3333150148391724
S15,window22,22,1,stress,2,3240.0,3300.0,1.0,1.29060959815979,0.04048316925764084,1.1836429834365845,1.4062329530715942,1.2936580181121826,0.04605293273925781,0.11774162948131561,0.2313690185546875,0.0004257606748893096,0.22258996963500977,0.006208975333720446,0.010143626481294632,32,1.2995750904083252,1.4062329530715942
S15,window23,23,1,stress,2,3300.0,3360.0,1.0,1.352669358253479,0.03465576842427254,1.252722978591919,1.4139080047607422,1.3595399856567383,0.05532768368721008,-0.3829669952392578,-0.49608469009399414,0.001418499526332804,0.16118502616882324,0.00773971900343895,0.01485203206539154,39,1.3601467609405518,1.4139080047607422
S15,window24,24,1,stress,2,3360.0,3420.0,1.0,1.3774961233139038,0.02895662561058998,1.2937569618225098,1.4868249893188477,1.3755805492401123,0.03749197721481323,0.5518701672554016,1.2454962730407715,-2.6432107365364483e-05,0.1930680274963379,0.005892724264413118,0.009495322592556477,36,1.3854615688323975,1.4868249893188477
S15,window25,25,1,stress,2,3420.0,3480.0,1.0,1.4677516222000122,0.07782448828220367,1.3103879690170288,1.5764720439910889,1.5009959936141968,0.14135679602622986,-0.660380482673645,-0.9924325942993164,0.002666009532513075,0.26608407497406006,0.004180300515145063,0.00633383821696043,30,1.467095971107483,1.5764720439910889
S15,window26,26,1,stress,2,3480.0,3540.0,1.0,1.5075523853302002,0.04200808331370354,1.4395920038223267,1.6429929733276367,1.502274990081787,0.05148974061012268,0.8876815438270569,0.9274125099182129,-0.0013819098470525602,0.20340096950531006,0.0042017363011837006,0.0056588114239275455,25,1.5039639472961426,1.6429929733276367
S15,window27,27,1,stress,2,3540.0,3600.0,1.0,1.4427688121795654,0.02188040316104889,1.396098017692566,1.4946000576019287,1.4421509504318237,0.03454005718231201,0.15549004077911377,-0.8320868015289307,-0.0002709865803937769,0.09850203990936279,0.0033988228533416986,0.005775441415607929,32,1.4430301189422607,1.4946000576019287
S15,window28,28,1,stress,2,3600.0,3660.0,1.0,1.4134101867675781,0.02699967660009861,1.3705120086669922,1.5125089883804321,1.406332015991211,0.035819053649902344,1.1870366334915161,1.734154224395752,-0.00040390476418605267,0.14199697971343994,0.0038163731805980206,0.005323697347193956,28,1.4166568517684937,1.5125089883804321
S15,window29,29,1,stress,2,3660.0,3720.0,1.0,1.3594095706939697,0.052650127559900284,1.2566590309143066,1.4587810039520264,1.341728925704956,0.0927465558052063,0.12165606766939163,-1.2867199182510376,-0.0026954751271013964,0.20212197303771973,0.005138418637216091,0.008467873558402061,35,1.362434983253479,1.4587810039520264
S15,window30,30,1,stress,2,3720.0,3780.0,1.0,1.2602943181991577,0.02233169786632061,1.1952550411224365,1.3001539707183838,1.264335036277771,0.03230169415473938,-0.6092042326927185,0.0354609489440918,-0.0006084045717440112,0.10489892959594727,0.004030433017760515,0.006219765171408653,35,1.266491174697876,1.3001539707183838
S15,window31,31,2,meditation,4,4740.0,4800.0,1.0,0.6947770714759827,0.05961548537015915,0.5798360109329224,0.7333459854125977,0.7282289862632751,0.01727050542831421,-1.2104989290237427,-0.5010106563568115,-0.0026138519631895172,0.1535099744796753,0.002788817510008812,0.007154614198952913,44,0.6980507373809814,0.7333459854125977
S15,window32,32,2,meditation,4,4800.0,4860.0,1.0,0.5578490495681763,0.012445779517292976,0.5325040221214294,0.5811160206794739,0.5568100214004517,0.019189000129699707,0.09132082760334015,-1.105989694595337,-0.0007098932405232519,0.048611998558044434,0.0020232379902154207,0.0028527588583528996,40,0.5591123700141907,0.5811160206794739
